ticker,yearReport,lengthReport,category,data
HDB,2019,4,Net gain (loss) from foreign currency and gold dealings,54814000000.0
HDB,2019,4,Net gain (loss) from trading of trading securities,39223000000.0
HDB,2019,4,Net gain (loss) from disposal of investment securities,2847000000.0
HDB,2019,4,Net Other income/(expenses),196880000000.0
HDB,2019,4,Other expenses,1118000000.0
HDB,2019,4,Net Other income/expenses,197998000000.0
HDB,2019,4,Total operating revenue,3343654000000.0
HDB,2019,4,Operating Profit before Provision,1977459000000.0
HDB,2019,4,Profit before tax,1570239000000.0
HDB,2019,4,Tax For the Year,-313898000000.0
HDB,2019,4,Business income tax - current,-317162000000.0
HDB,2019,4,Business income tax - deferred,3264000000.0
HDB,2019,4,Net Profit For the Year,1256341000000.0
HDB,2019,4,Attributable to parent company,1121038000000.0
HDB,2019,4,EPS_basis,0.0
HDB,2019,3,Minority Interest,0.0
HDB,2019,3,Dividends received,0.0
HDB,2019,3,Provision for credit losses,-349486000000.0
HDB,2019,3,Revenue YoY (%),0.18699861344067453
HDB,2019,3,Revenue (Bn. VND),4972939000000.0
HDB,2019,3,Attribute to parent company (Bn. VND),898682000000.0
HDB,2019,3,Attribute to parent company YoY (%),0.5845997866469183
HDB,2019,3,General & Admin Expenses,-1284028000000.0
HDB,2019,3,Interest and Similar Income,4972939000000.0
HDB,2019,3,Interest and Similar Expenses,-2468069000000.0
HDB,2019,3,Net Interest Income,2504870000000.0
HDB,2019,3,Fees and Comission Income,193122000000.0
HDB,2019,3,Fees and Comission Expenses,-44005000000.0
HDB,2019,3,Net Fee and Commission Income,149117000000.0
HDB,2019,3,Net gain (loss) from foreign currency and gold dealings,-296000000.0
HDB,2019,3,Net gain (loss) from trading of trading securities,14105000000.0
HDB,2019,3,Net gain (loss) from disposal of investment securities,75491000000.0
HDB,2019,3,Net Other income/(expenses),118900000000.0
HDB,2019,3,Other expenses,8851000000.0
HDB,2019,3,Net Other income/expenses,127751000000.0
HDB,2019,3,Total operating revenue,2871038000000.0
HDB,2019,3,Operating Profit before Provision,1587010000000.0
HDB,2019,3,Profit before tax,1237524000000.0
HDB,2019,3,Tax For the Year,-248484000000.0
HDB,2019,3,Business income tax - current,-248484000000.0
HDB,2019,3,Business income tax - deferred,0.0
HDB,2019,3,Net Profit For the Year,989040000000.0
HDB,2019,3,Attributable to parent company,898682000000.0
HDB,2019,3,EPS_basis,916.0
HDB,2019,2,Minority Interest,0.0
HDB,2019,2,Dividends received,27069000000.0
HDB,2019,2,Provision for credit losses,-305733000000.0
HDB,2019,2,Revenue YoY (%),0.1721512053622064
HDB,2019,2,Revenue (Bn. VND),4784781000000.0
HDB,2019,2,Attribute to parent company (Bn. VND),786226000000.0
HDB,2019,2,Attribute to parent company YoY (%),0.06530646533735847
HDB,2019,2,General & Admin Expenses,-1292905000000.0
HDB,2019,2,Interest and Similar Income,4784781000000.0
HDB,2019,2,Interest and Similar Expenses,-2461040000000.0
HDB,2019,2,Net Interest Income,2323741000000.0
HDB,2019,2,Fees and Comission Income,192044000000.0
HDB,2019,2,Fees and Comission Expenses,-47871000000.0
HDB,2019,2,Net Fee and Commission Income,144173000000.0
HDB,2019,2,Net gain (loss) from foreign currency and gold dealings,80905000000.0
HDB,2019,2,Net gain (loss) from trading of trading securities,-2674000000.0
HDB,2019,2,Net gain (loss) from disposal of investment securities,33535000000.0
HDB,2019,2,Net Other income/(expenses),137438000000.0
HDB,2019,2,Other expenses,-36617000000.0
HDB,2019,2,Net Other income/expenses,100821000000.0
HDB,2019,2,Total operating revenue,2707570000000.0
HDB,2019,2,Operating Profit before Provision,1414665000000.0
HDB,2019,2,Profit before tax,1108932000000.0
HDB,2019,2,Tax For the Year,-212703000000.0
HDB,2019,2,Business income tax - current,-213437000000.0
HDB,2019,2,Business income tax - deferred,734000000.0
HDB,2019,2,Net Profit For the Year,896229000000.0
HDB,2019,2,Attributable to parent company,786226000000.0
HDB,2019,2,EPS_basis,802.0
HDB,2019,1,Minority Interest,0.0
HDB,2019,1,Dividends received,0.0
HDB,2019,1,Provision for credit losses,-226644000000.0
HDB,2019,1,Revenue YoY (%),0.1287336620119953
HDB,2019,1,Revenue (Bn. VND),4441050000000.0
HDB,2019,1,Attribute to parent company (Bn. VND),798822000000.0
HDB,2019,1,Attribute to parent company YoY (%),0.054884715949607796
HDB,2019,1,General & Admin Expenses,-1137368000000.0
HDB,2019,1,Interest and Similar Income,4441050000000.0
HDB,2019,1,Interest and Similar Expenses,-2411140000000.0
HDB,2019,1,Net Interest Income,2029910000000.0
HDB,2019,1,Fees and Comission Income,174771000000.0
HDB,2019,1,Fees and Comission Expenses,-32923000000.0
HDB,2019,1,Net Fee and Commission Income,141848000000.0
HDB,2019,1,Net gain (loss) from foreign currency and gold dealings,94380000000.0
HDB,2019,1,Net gain (loss) from trading of trading securities,29805000000.0
HDB,2019,1,Net gain (loss) from disposal of investment securities,128076000000.0
HDB,2019,1,Net Other income/(expenses),51686000000.0
HDB,2019,1,Other expenses,-9973000000.0
HDB,2019,1,Net Other income/expenses,41713000000.0
HDB,2019,1,Total operating revenue,2465732000000.0
HDB,2019,1,Operating Profit before Provision,1328364000000.0
HDB,2019,1,Profit before tax,1101720000000.0
HDB,2019,1,Tax For the Year,-222994000000.0
HDB,2019,1,Business income tax - current,-222994000000.0
HDB,2019,1,Business income tax - deferred,0.0
HDB,2019,1,Net Profit For the Year,878726000000.0
HDB,2019,1,Attributable to parent company,798822000000.0
HDB,2019,1,EPS_basis,814.0
HDB,2018,4,Minority Interest,0.0
HDB,2018,4,Dividends received,0.0
HDB,2018,4,Provision for credit losses,-352401000000.0
HDB,2018,4,Revenue YoY (%),0.20429443973362404
HDB,2018,4,Revenue (Bn. VND),4742202000000.0
HDB,2018,4,Attribute to parent company (Bn. VND),779657000000.0
HDB,2018,4,Attribute to parent company YoY (%),1.2359410713722385
HDB,2018,4,General & Admin Expenses,-1184272000000.0
HDB,2018,4,Interest and Similar Income,4742202000000.0
HDB,2018,4,Interest and Similar Expenses,-2581037000000.0
HDB,2018,4,Net Interest Income,2161165000000.0
HDB,2018,4,Fees and Comission Income,132926000000.0
HDB,2018,4,Fees and Comission Expenses,-35649000000.0
HDB,2018,4,Net Fee and Commission Income,97277000000.0
HDB,2018,4,Net gain (loss) from foreign currency and gold dealings,169545000000.0
HDB,2018,4,Net gain (loss) from trading of trading securities,-1885000000.0
HDB,2018,4,Net gain (loss) from disposal of investment securities,6348000000.0
HDB,2018,4,Net Other income/(expenses),229745000000.0
HDB,2018,4,Other expenses,-4818000000.0
HDB,2018,4,Net Other income/expenses,224927000000.0
HDB,2018,4,Total operating revenue,2657377000000.0
HDB,2018,4,Operating Profit before Provision,1473105000000.0
HDB,2018,4,Profit before tax,1120704000000.0
HDB,2018,4,Tax For the Year,-228639000000.0
HDB,2018,4,Business income tax - current,-205816000000.0
HDB,2018,4,Business income tax - deferred,-22823000000.0
HDB,2018,4,Net Profit For the Year,892065000000.0
HDB,2018,4,Attributable to parent company,779657000000.0
HDB,2018,4,EPS_basis,0.0
HDB,2018,3,Minority Interest,0.0
HDB,2018,3,Dividends received,53618000000.0
HDB,2018,3,Provision for credit losses,-146552000000.0
HDB,2018,3,Revenue YoY (%),0.04788523631091987
HDB,2018,3,Revenue (Bn. VND),4189507000000.0
HDB,2018,3,Attribute to parent company (Bn. VND),567135000000.0
HDB,2018,3,Attribute to parent company YoY (%),-0.2719452407207952
HDB,2018,3,General & Admin Expenses,-1148111000000.0
HDB,2018,3,Interest and Similar Income,4189507000000.0
HDB,2018,3,Interest and Similar Expenses,-2420801000000.0
HDB,2018,3,Net Interest Income,1768706000000.0
HDB,2018,3,Fees and Comission Income,142382000000.0
HDB,2018,3,Fees and Comission Expenses,-26941000000.0
HDB,2018,3,Net Fee and Commission Income,115441000000.0
HDB,2018,3,Net gain (loss) from foreign currency and gold dealings,51052000000.0
HDB,2018,3,Net gain (loss) from trading of trading securities,16069000000.0
HDB,2018,3,Net gain (loss) from disposal of investment securities,8126000000.0
HDB,2018,3,Net Other income/(expenses),133582000000.0
HDB,2018,3,Other expenses,-30561000000.0
HDB,2018,3,Net Other income/expenses,103021000000.0
HDB,2018,3,Total operating revenue,2116033000000.0
HDB,2018,3,Operating Profit before Provision,967922000000.0
HDB,2018,3,Profit before tax,821370000000.0
HDB,2018,3,Tax For the Year,-165739000000.0
HDB,2018,3,Business income tax - current,-165739000000.0
HDB,2018,3,Business income tax - deferred,0.0
HDB,2018,3,Net Profit For the Year,655631000000.0
HDB,2018,3,Attributable to parent company,567135000000.0
HDB,2018,3,EPS_basis,0.0
HDB,2018,2,Minority Interest,0.0
HDB,2018,2,Dividends received,26111000000.0
HDB,2018,2,Provision for credit losses,-248139000000.0
HDB,2018,2,Revenue YoY (%),0.1431482671662627
HDB,2018,2,Revenue (Bn. VND),4082051000000.0
HDB,2018,2,Attribute to parent company (Bn. VND),738028000000.0
HDB,2018,2,Attribute to parent company YoY (%),1.0987632554052478
HDB,2018,2,General & Admin Expenses,-1099993000000.0
HDB,2018,2,Interest and Similar Income,4082051000000.0
HDB,2018,2,Interest and Similar Expenses,-2197669000000.0
HDB,2018,2,Net Interest Income,1884382000000.0
HDB,2018,2,Fees and Comission Income,135663000000.0
HDB,2018,2,Fees and Comission Expenses,-21086000000.0
HDB,2018,2,Net Fee and Commission Income,114577000000.0
HDB,2018,2,Net gain (loss) from foreign currency and gold dealings,55020000000.0
HDB,2018,2,Net gain (loss) from trading of trading securities,21093000000.0
HDB,2018,2,Net gain (loss) from disposal of investment securities,172670000000.0
HDB,2018,2,Net Other income/(expenses),95610000000.0
HDB,2018,2,Other expenses,-5539000000.0
HDB,2018,2,Net Other income/expenses,90071000000.0
HDB,2018,2,Total operating revenue,2363924000000.0
HDB,2018,2,Operating Profit before Provision,1263931000000.0
HDB,2018,2,Profit before tax,1015792000000.0
HDB,2018,2,Tax For the Year,-195895000000.0
HDB,2018,2,Business income tax - current,-195895000000.0
HDB,2018,2,Business income tax - deferred,0.0
HDB,2018,2,Net Profit For the Year,819897000000.0
HDB,2018,2,Attributable to parent company,738028000000.0
HDB,2018,2,EPS_basis,752.0
HDB,2018,1,Minority Interest,0.0
HDB,2018,1,Dividends received,22431000000.0
HDB,2018,1,Provision for credit losses,-247179000000.0
HDB,2018,1,Revenue YoY (%),0.1508533393549323
HDB,2018,1,Revenue (Bn. VND),3934542000000.0
HDB,2018,1,Attribute to parent company (Bn. VND),757260000000.0
HDB,2018,1,Attribute to parent company YoY (%),1.8345024292740626
HDB,2018,1,General & Admin Expenses,-1009080000000.0
HDB,2018,1,Interest and Similar Income,3934542000000.0
HDB,2018,1,Interest and Similar Expenses,-2103102000000.0
HDB,2018,1,Net Interest Income,1831440000000.0
HDB,2018,1,Fees and Comission Income,130078000000.0
HDB,2018,1,Fees and Comission Expenses,-19199000000.0
HDB,2018,1,Net Fee and Commission Income,110879000000.0
HDB,2018,1,Net gain (loss) from foreign currency and gold dealings,22698000000.0
HDB,2018,1,Net gain (loss) from trading of trading securities,83317000000.0
HDB,2018,1,Net gain (loss) from disposal of investment securities,160114000000.0
HDB,2018,1,Net Other income/(expenses),87853000000.0
HDB,2018,1,Other expenses,-15715000000.0
HDB,2018,1,Net Other income/expenses,72138000000.0
HDB,2018,1,Total operating revenue,2303017000000.0
HDB,2018,1,Operating Profit before Provision,1293937000000.0
HDB,2018,1,Profit before tax,1046758000000.0
HDB,2018,1,Tax For the Year,-212844000000.0
HDB,2018,1,Business income tax - current,-212844000000.0
HDB,2018,1,Business income tax - deferred,0.0
HDB,2018,1,Net Profit For the Year,833914000000.0
HDB,2018,1,Attributable to parent company,757260000000.0
HDB,2018,1,EPS_basis,772.0
HDB,2017,4,Minority Interest,0.0
HDB,2017,4,Dividends received,250000000.0
HDB,2017,4,Provision for credit losses,-264160000000.0
HDB,2017,4,Revenue YoY (%),0.20032902989221635
HDB,2017,4,Revenue (Bn. VND),3937743000000.0
HDB,2017,4,Attribute to parent company (Bn. VND),348693000000.0
HDB,2017,4,Attribute to parent company YoY (%),-0.011795213331255048
HDB,2017,4,General & Admin Expenses,-1158046000000.0
HDB,2017,4,Interest and Similar Income,3937743000000.0
HDB,2017,4,Interest and Similar Expenses,-2192925000000.0
HDB,2017,4,Net Interest Income,1744818000000.0
HDB,2017,4,Fees and Comission Income,98893000000.0
HDB,2017,4,Fees and Comission Expenses,-25622000000.0
HDB,2017,4,Net Fee and Commission Income,73271000000.0
HDB,2017,4,Net gain (loss) from foreign currency and gold dealings,7481000000.0
HDB,2017,4,Net gain (loss) from trading of trading securities,-1972000000.0
HDB,2017,4,Net gain (loss) from disposal of investment securities,-18323000000.0
HDB,2017,4,Net Other income/(expenses),147223000000.0
HDB,2017,4,Other expenses,-26037000000.0
HDB,2017,4,Net Other income/expenses,121186000000.0
HDB,2017,4,Total operating revenue,1926711000000.0
HDB,2017,4,Operating Profit before Provision,768665000000.0
HDB,2017,4,Profit before tax,504505000000.0
HDB,2017,4,Tax For the Year,-87665000000.0
HDB,2017,4,Business income tax - current,-91592000000.0
HDB,2017,4,Business income tax - deferred,3927000000.0
HDB,2017,4,Net Profit For the Year,416840000000.0
HDB,2017,4,Attributable to parent company,348693000000.0
HDB,2017,4,EPS_basis,0.0
HDB,2017,3,Minority Interest,615403000000.0
HDB,2017,3,Dividends received,37000000.0
HDB,2017,3,Provision for credit losses,-318952000000.0
HDB,2017,3,Revenue YoY (%),0.3639885055471345
HDB,2017,3,Revenue (Bn. VND),3998059000000.0
HDB,2017,3,Attribute to parent company (Bn. VND),778973000000.0
HDB,2017,3,Attribute to parent company YoY (%),10.81658626862049
HDB,2017,3,General & Admin Expenses,-1051472000000.0
HDB,2017,3,Interest and Similar Income,3998059000000.0
HDB,2017,3,Interest and Similar Expenses,-2134173000000.0
HDB,2017,3,Net Interest Income,1863886000000.0
HDB,2017,3,Fees and Comission Income,53125000000.0
HDB,2017,3,Fees and Comission Expenses,-18015000000.0
HDB,2017,3,Net Fee and Commission Income,35110000000.0
HDB,2017,3,Net gain (loss) from foreign currency and gold dealings,32138000000.0
HDB,2017,3,Net gain (loss) from trading of trading securities,5234000000.0
HDB,2017,3,Net gain (loss) from disposal of investment securities,342925000000.0
HDB,2017,3,Net Other income/(expenses),128246000000.0
HDB,2017,3,Other expenses,-5959000000.0
HDB,2017,3,Net Other income/expenses,122287000000.0
HDB,2017,3,Total operating revenue,2401617000000.0
HDB,2017,3,Operating Profit before Provision,1350145000000.0
HDB,2017,3,Profit before tax,1031193000000.0
HDB,2017,3,Tax For the Year,-206660000000.0
HDB,2017,3,Business income tax - current,-206660000000.0
HDB,2017,3,Business income tax - deferred,0.0
HDB,2017,3,Net Profit For the Year,824533000000.0
HDB,2017,3,Attributable to parent company,778973000000.0
HDB,2017,3,EPS_basis,0.0
HDB,2017,2,Minority Interest,0.0
HDB,2017,2,Dividends received,43099000000.0
HDB,2017,2,Provision for credit losses,-228391000000.0
HDB,2017,2,Revenue YoY (%),0.29104608470706483
HDB,2017,2,Revenue (Bn. VND),3570885000000.0
HDB,2017,2,Attribute to parent company (Bn. VND),351649000000.0
HDB,2017,2,Attribute to parent company YoY (%),0.7212720758115675
HDB,2017,2,General & Admin Expenses,-990126000000.0
HDB,2017,2,Interest and Similar Income,3570885000000.0
HDB,2017,2,Interest and Similar Expenses,-2194452000000.0
HDB,2017,2,Net Interest Income,1376433000000.0
HDB,2017,2,Fees and Comission Income,36736000000.0
HDB,2017,2,Fees and Comission Expenses,1368000000.0
HDB,2017,2,Net Fee and Commission Income,38104000000.0
HDB,2017,2,Net gain (loss) from foreign currency and gold dealings,56288000000.0
HDB,2017,2,Net gain (loss) from trading of trading securities,5921000000.0
HDB,2017,2,Net gain (loss) from disposal of investment securities,115165000000.0
HDB,2017,2,Net Other income/(expenses),88299000000.0
HDB,2017,2,Other expenses,-11071000000.0
HDB,2017,2,Net Other income/expenses,77228000000.0
HDB,2017,2,Total operating revenue,1712238000000.0
HDB,2017,2,Operating Profit before Provision,722112000000.0
HDB,2017,2,Profit before tax,493721000000.0
HDB,2017,2,Tax For the Year,-90297000000.0
HDB,2017,2,Business income tax - current,-90297000000.0
HDB,2017,2,Business income tax - deferred,0.0
HDB,2017,2,Net Profit For the Year,403424000000.0
HDB,2017,2,Attributable to parent company,351649000000.0
HDB,2017,2,EPS_basis,0.0
HDB,2017,1,Minority Interest,668068000000.0
HDB,2017,1,Dividends received,495000000.0
HDB,2017,1,Provision for credit losses,-205256000000.0
HDB,2017,1,Revenue YoY (%),0.40870480318000685
HDB,2017,1,Revenue (Bn. VND),3418804000000.0
HDB,2017,1,Attribute to parent company (Bn. VND),267158000000.0
HDB,2017,1,Attribute to parent company YoY (%),0.3707650707809766
HDB,2017,1,General & Admin Expenses,-893980000000.0
HDB,2017,1,Interest and Similar Income,3418804000000.0
HDB,2017,1,Interest and Similar Expenses,-2062707000000.0
HDB,2017,1,Net Interest Income,1356097000000.0
HDB,2017,1,Fees and Comission Income,56903000000.0
HDB,2017,1,Fees and Comission Expenses,-24638000000.0
HDB,2017,1,Net Fee and Commission Income,32265000000.0
HDB,2017,1,Net gain (loss) from foreign currency and gold dealings,34006000000.0
HDB,2017,1,Net gain (loss) from trading of trading securities,-1452000000.0
HDB,2017,1,Net gain (loss) from disposal of investment securities,43105000000.0
HDB,2017,1,Net Other income/(expenses),27145000000.0
HDB,2017,1,Other expenses,-5078000000.0
HDB,2017,1,Net Other income/expenses,22067000000.0
HDB,2017,1,Total operating revenue,1486583000000.0
HDB,2017,1,Operating Profit before Provision,592603000000.0
HDB,2017,1,Profit before tax,387347000000.0
HDB,2017,1,Tax For the Year,-77751000000.0
HDB,2017,1,Business income tax - current,-77751000000.0
HDB,2017,1,Business income tax - deferred,0.0
HDB,2017,1,Net Profit For the Year,309596000000.0
HDB,2017,1,Attributable to parent company,267158000000.0
HDB,2017,1,EPS_basis,0.0
HDB,2016,4,Minority Interest,625630000000.0
HDB,2016,4,Dividends received,0.0
HDB,2016,4,Provision for credit losses,-210353000000.0
HDB,2016,4,Revenue YoY (%),0.3766587410228025
HDB,2016,4,Revenue (Bn. VND),3280553000000.0
HDB,2016,4,Attribute to parent company (Bn. VND),352855000000.0
HDB,2016,4,Attribute to parent company YoY (%),0.4051362307759699
HDB,2016,4,General & Admin Expenses,-992130000000.0
HDB,2016,4,Interest and Similar Income,3280553000000.0
HDB,2016,4,Interest and Similar Expenses,-1903018000000.0
HDB,2016,4,Net Interest Income,1377535000000.0
HDB,2016,4,Fees and Comission Income,48750000000.0
HDB,2016,4,Fees and Comission Expenses,-19572000000.0
HDB,2016,4,Net Fee and Commission Income,29178000000.0
HDB,2016,4,Net gain (loss) from foreign currency and gold dealings,56907000000.0
HDB,2016,4,Net gain (loss) from trading of trading securities,45120000000.0
HDB,2016,4,Net gain (loss) from disposal of investment securities,117868000000.0
HDB,2016,4,Net Other income/(expenses),127761000000.0
HDB,2016,4,Other expenses,-49070000000.0
HDB,2016,4,Net Other income/expenses,78691000000.0
HDB,2016,4,Total operating revenue,1705299000000.0
HDB,2016,4,Operating Profit before Provision,713169000000.0
HDB,2016,4,Profit before tax,502816000000.0
HDB,2016,4,Tax For the Year,-101915000000.0
HDB,2016,4,Business income tax - current,-95590000000.0
HDB,2016,4,Business income tax - deferred,-6325000000.0
HDB,2016,4,Net Profit For the Year,400901000000.0
HDB,2016,4,Attributable to parent company,352855000000.0
HDB,2016,4,EPS_basis,0.0
HDB,2016,3,Minority Interest,577584000000.0
HDB,2016,3,Dividends received,8810000000.0
HDB,2016,3,Provision for credit losses,-353320000000.0
HDB,2016,3,Revenue YoY (%),1.1957696374183882
HDB,2016,3,Revenue (Bn. VND),2931153000000.0
HDB,2016,3,Attribute to parent company (Bn. VND),65922000000.0
HDB,2016,3,Attribute to parent company YoY (%),9.568798703552355
HDB,2016,3,General & Admin Expenses,-831101000000.0
HDB,2016,3,Interest and Similar Income,2931153000000.0
HDB,2016,3,Interest and Similar Expenses,-1754746000000.0
HDB,2016,3,Net Interest Income,1176407000000.0
HDB,2016,3,Fees and Comission Income,55442000000.0
HDB,2016,3,Fees and Comission Expenses,-13896000000.0
HDB,2016,3,Net Fee and Commission Income,41546000000.0
HDB,2016,3,Net gain (loss) from foreign currency and gold dealings,44123000000.0
HDB,2016,3,Net gain (loss) from trading of trading securities,33356000000.0
HDB,2016,3,Net gain (loss) from disposal of investment securities,5341000000.0
HDB,2016,3,Net Other income/(expenses),25035000000.0
HDB,2016,3,Other expenses,-7870000000.0
HDB,2016,3,Net Other income/expenses,17165000000.0
HDB,2016,3,Total operating revenue,1326748000000.0
HDB,2016,3,Operating Profit before Provision,495647000000.0
HDB,2016,3,Profit before tax,142327000000.0
HDB,2016,3,Tax For the Year,-26981000000.0
HDB,2016,3,Business income tax - current,-26981000000.0
HDB,2016,3,Business income tax - deferred,0.0
HDB,2016,3,Net Profit For the Year,115346000000.0
HDB,2016,3,Attributable to parent company,65922000000.0
HDB,2016,3,EPS_basis,0.0
HDB,2016,2,Minority Interest,0.0
HDB,2016,2,Dividends received,3021000000.0
HDB,2016,2,Provision for credit losses,-286389000000.0
HDB,2016,2,Revenue YoY (%),1.293252408156953
HDB,2016,2,Revenue (Bn. VND),2765885000000.0
HDB,2016,2,Attribute to parent company (Bn. VND),204296000000.0
HDB,2016,2,Attribute to parent company YoY (%),1.6598727692687825
HDB,2016,2,General & Admin Expenses,-769132000000.0
HDB,2016,2,Interest and Similar Income,2765885000000.0
HDB,2016,2,Interest and Similar Expenses,-1578184000000.0
HDB,2016,2,Net Interest Income,1187701000000.0
HDB,2016,2,Fees and Comission Income,40371000000.0
HDB,2016,2,Fees and Comission Expenses,-13030000000.0
HDB,2016,2,Net Fee and Commission Income,27341000000.0
HDB,2016,2,Net gain (loss) from foreign currency and gold dealings,55872000000.0
HDB,2016,2,Net gain (loss) from trading of trading securities,-20596000000.0
HDB,2016,2,Net gain (loss) from disposal of investment securities,-95964000000.0
HDB,2016,2,Net Other income/(expenses),-6102000000.0
HDB,2016,2,Other expenses,16709000000.0
HDB,2016,2,Net Other income/expenses,10607000000.0
HDB,2016,2,Total operating revenue,1167982000000.0
HDB,2016,2,Operating Profit before Provision,398850000000.0
HDB,2016,2,Profit before tax,112461000000.0
HDB,2016,2,Tax For the Year,-22822000000.0
HDB,2016,2,Business income tax - current,-22822000000.0
HDB,2016,2,Business income tax - deferred,0.0
HDB,2016,2,Net Profit For the Year,89639000000.0
HDB,2016,2,Attributable to parent company,204296000000.0
HDB,2016,2,EPS_basis,57.0
HDB,2016,1,Minority Interest,485026000000.0
HDB,2016,1,Dividends received,454000000.0
HDB,2016,1,Provision for credit losses,-143543000000.0
HDB,2016,1,Revenue YoY (%),0.33995052817579113
HDB,2016,1,Revenue (Bn. VND),2426913000000.0
HDB,2016,1,Attribute to parent company (Bn. VND),194897000000.0
HDB,2016,1,Attribute to parent company YoY (%),0.4850514234833937
HDB,2016,1,General & Admin Expenses,-700006000000.0
HDB,2016,1,Interest and Similar Income,2426913000000.0
HDB,2016,1,Interest and Similar Expenses,-1405988000000.0
HDB,2016,1,Net Interest Income,1020925000000.0
HDB,2016,1,Fees and Comission Income,39051000000.0
HDB,2016,1,Fees and Comission Expenses,-11735000000.0
HDB,2016,1,Net Fee and Commission Income,27316000000.0
HDB,2016,1,Net gain (loss) from foreign currency and gold dealings,46400000000.0
HDB,2016,1,Net gain (loss) from trading of trading securities,20596000000.0
HDB,2016,1,Net gain (loss) from disposal of investment securities,7885000000.0
HDB,2016,1,Net Other income/(expenses),40102000000.0
HDB,2016,1,Other expenses,-30405000000.0
HDB,2016,1,Net Other income/expenses,9697000000.0
HDB,2016,1,Total operating revenue,1133273000000.0
HDB,2016,1,Operating Profit before Provision,433267000000.0
HDB,2016,1,Profit before tax,289724000000.0
HDB,2016,1,Tax For the Year,-59065000000.0
HDB,2016,1,Business income tax - current,-59065000000.0
HDB,2016,1,Business income tax - deferred,0.0
HDB,2016,1,Net Profit For the Year,230659000000.0
HDB,2016,1,Attributable to parent company,194897000000.0
HDB,2016,1,EPS_basis,241.0
HDB,2015,4,Minority Interest,0.0
HDB,2015,4,Dividends received,577533000000.0
HDB,2015,4,Provision for credit losses,-451279000000.0
HDB,2015,4,Revenue YoY (%),1.1683073382829166
HDB,2015,4,Revenue (Bn. VND),2382982000000.0
HDB,2015,4,Attribute to parent company (Bn. VND),251118000000.0
HDB,2015,4,Attribute to parent company YoY (%),2.209344872405808
HDB,2015,4,General & Admin Expenses,-757775000000.0
HDB,2015,4,Interest and Similar Income,2382982000000.0
HDB,2015,4,Interest and Similar Expenses,-1312971000000.0
HDB,2015,4,Net Interest Income,1070011000000.0
HDB,2015,4,Fees and Comission Income,-115450000000.0
HDB,2015,4,Fees and Comission Expenses,-10394000000.0
HDB,2015,4,Net Fee and Commission Income,-125844000000.0
HDB,2015,4,Net gain (loss) from foreign currency and gold dealings,7851000000.0
HDB,2015,4,Net gain (loss) from trading of trading securities,-6922000000.0
HDB,2015,4,Net gain (loss) from disposal of investment securities,75583000000.0
HDB,2015,4,Net Other income/(expenses),50474000000.0
HDB,2015,4,Other expenses,-36168000000.0
HDB,2015,4,Net Other income/expenses,14306000000.0
HDB,2015,4,Total operating revenue,1612518000000.0
HDB,2015,4,Operating Profit before Provision,854743000000.0
HDB,2015,4,Profit before tax,403464000000.0
HDB,2015,4,Tax For the Year,-73748000000.0
HDB,2015,4,Business income tax - current,-75753000000.0
HDB,2015,4,Business income tax - deferred,2005000000.0
HDB,2015,4,Net Profit For the Year,329716000000.0
HDB,2015,4,Attributable to parent company,251118000000.0
HDB,2015,4,EPS_basis,0.0
HDB,2015,1,Minority Interest,324794119286.0
HDB,2015,1,Dividends received,2291778800.0
HDB,2015,1,Provision for credit losses,-104288220189.0
HDB,2015,1,Revenue YoY (%),0.1927479424530658
HDB,2015,1,Revenue (Bn. VND),1811195972514.0
HDB,2015,1,Attribute to parent company (Bn. VND),131239226412.0
HDB,2015,1,Attribute to parent company YoY (%),4.631943345718851
HDB,2015,1,General & Admin Expenses,-474915823093.0
HDB,2015,1,Interest and Similar Income,1811195972514.0
HDB,2015,1,Interest and Similar Expenses,-1129902410436.0
HDB,2015,1,Net Interest Income,681293562078.0
HDB,2015,1,Fees and Comission Income,44858616270.0
HDB,2015,1,Fees and Comission Expenses,-10902289068.0
HDB,2015,1,Net Fee and Commission Income,33956327202.0
HDB,2015,1,Net gain (loss) from foreign currency and gold dealings,277315794.0
HDB,2015,1,Net gain (loss) from trading of trading securities,0.0
HDB,2015,1,Net gain (loss) from disposal of investment securities,28324491203.0
HDB,2015,1,Net Other income/(expenses),10770727372.0
HDB,2015,1,Other expenses,-11427631724.0
HDB,2015,1,Net Other income/expenses,-656904352.0
HDB,2015,1,Total operating revenue,745486570725.0
HDB,2015,1,Operating Profit before Provision,270570747632.0
HDB,2015,1,Profit before tax,166282527443.0
HDB,2015,1,Tax For the Year,-35043301031.0
HDB,2015,1,Business income tax - current,-35043301031.0
HDB,2015,1,Business income tax - deferred,0.0
HDB,2015,1,Net Profit For the Year,131239226412.0
HDB,2015,1,Attributable to parent company,131239226412.0
HDB,2015,1,EPS_basis,0.0
HDB,2014,1,Minority Interest,0.0
HDB,2014,1,Dividends received,120000000.0
HDB,2014,1,Provision for credit losses,-5074165268.0
HDB,2014,1,Revenue YoY (%),0.22046898534772785
HDB,2014,1,Revenue (Bn. VND),1518506893241.0
HDB,2014,1,Attribute to parent company (Bn. VND),23302653872.0
HDB,2014,1,Attribute to parent company YoY (%),-0.5861433461878406
HDB,2014,1,General & Admin Expenses,-408874392182.0
HDB,2014,1,Interest and Similar Income,1518506893241.0
HDB,2014,1,Interest and Similar Expenses,-1199785974375.0
