stock_code,year,quarter,BS_110,BS_120,BS_130,BS_131,BS_132,BS_139,BS_140,BS_141,BS_149,BS_150,BS_160,BS_161,BS_169,BS_170,BS_171,BS_172,BS_179,BS_180,BS_181,BS_189,BS_210,BS_211,BS_211.1,BS_212,BS_213,BS_214,BS_219,BS_220,BS_221,BS_222,BS_223,BS_224,BS_225,BS_226,BS_227,BS_228,BS_229,BS_240,BS_241,BS_242,BS_250,BS_251,BS_252,BS_253,BS_254,BS_255,BS_259,BS_300,BS_310,BS_320,BS_321,BS_322,BS_330,BS_340,BS_350,BS_360,BS_361,BS_370,BS_371,BS_372,BS_373,BS_379,BS_400,BS_410,BS_411,BS_412,BS_413,BS_414,BS_415,BS_416,BS_420,BS_430,BS_440,BS_450,BS_500,BS_700,BS_800,CF_001,CF_002,CF_003,CF_004,CF_005,CF_006,CF_007,CF_008,CF_009,CF_010,CF_011,CF_012,CF_013,CF_014,CF_015,CF_016,CF_017,CF_018,CF_019,CF_020,CF_021,CF_022,CF_023,CF_024,CF_025,CF_026,CF_027,CF_028,CF_029,CF_030,CF_031,CF_032,CF_033,CF_034,CF_035,CF_036,CF_037,CF_038,CF_039,CF_040,CF_041,CF_042,CF_043,CF_044,CF_045,IS_001,IS_002,IS_003,IS_004,IS_005,IS_006,IS_007,IS_008,IS_009,IS_010,IS_011,IS_012,IS_013,IS_014,IS_015,IS_016,IS_017,IS_018,IS_019,IS_020,IS_021,IS_022,IS_022.1,IS_023,IS_024,IS_030
VIB,2015,4,849380.0,6891501.0,761777.0,586777.0,175000.0,0.0,0.0,0.0,0.0,76362.0,47143688.0,47777031.0,-633343.0,26382903.0,23388819.0,3757698.0,-763614.0,0.0,0.0,0.0,135039.0,0.0,0.0,0.0,0.0,210654.0,-75615.0,395754.0,266390.0,704436.0,-438046.0,0.0,0.0,0.0,129364.0,285776.0,-156412.0,16605.0,16605.0,0.0,1758989.0,582995.0,986102.0,340.0,189552.0,0.0,0.0,84411998.0,8472331.0,12699666.0,6628197.0,6071469.0,53303964.0,0.0,72925.0,0.0,87248552.0,1218868.0,492056.0,0.0,726812.0,0.0,75767754.0,6802946.0,4845000.0,0.0,1957958.0,-12.0,0.0,0.0,1185521.0,0.0,0.0,655777.0,8644244.0,0.0,84411998.0,1160792.0,-592824.0,47639.0,0.0,192237.0,15704.0,-542313.0,3406.0,306304.0,-100000.0,-4492382.0,0.0,-3412184.0,-30993.0,94008.0,8472331.0,-15650.0,3023802.0,0.0,4258.0,0.0,93708.0,0.0,3943202.0,-73819.0,-2.0,0.0,0.0,0.0,0.0,-13519.0,0.0,52371.0,-34969.0,595000.0,0.0,0.0,-594104.0,-5.0,0.0,891.0,3909124.0,4418534.0,0.0,8327658.0,1185589.0,-582630.0,602959.0,81329.0,-33690.0,47639.0,11072.0,0.0,10590.0,218695.0,-10754.0,207941.0,38852.0,-503741.0,415312.0,-129803.0,285509.0,-87121.0,3.0,-87118.0,198391.0,0.0,198391.0,0.0,0.0,919053.0
VIB,2016,0,855741.0,4015092.0,9152036.0,8484659.0,667377.0,0.0,0.0,0.0,0.0,11331.0,59164341.0,60179583.0,-1015242.0,28698369.0,26916591.0,2664875.0,-883097.0,0.0,0.0,0.0,124628.0,0.0,0.0,0.0,0.0,185261.0,-60633.0,378176.0,246239.0,655935.0,-409696.0,0.0,0.0,0.0,131937.0,313332.0,-181395.0,16403.0,16403.0,0.0,2100840.0,583389.0,1304946.0,88.0,212417.0,0.0,0.0,104516957.0,0.0,33261991.0,17413604.0,15848387.0,59260842.0,0.0,57475.0,2000000.0,127842299.0,1193875.0,622694.0,0.0,571181.0,0.0,95774183.0,6802939.0,5644425.0,0.0,1158533.0,-19.0,0.0,0.0,1256723.0,0.0,0.0,683112.0,8742774.0,0.0,104516957.0,4972948.0,-2533790.0,255636.0,174259.0,183186.0,134095.0,-2002915.0,-158347.0,1025072.0,-492377.0,-2434948.0,65031.0,-12402552.0,-53930.0,-387340.0,-8472331.0,20562325.0,5956878.0,2000000.0,-15450.0,0.0,-205885.0,0.0,5144493.0,-120436.0,333131.0,0.0,0.0,202.0,0.0,0.0,25393.0,27557.0,265847.0,799425.0,0.0,0.0,-1181924.0,-7.0,0.0,-382506.0,5027834.0,8327658.0,0.0,13355492.0,5291791.0,-2665553.0,2626238.0,391311.0,-135674.0,255637.00000000003,24814.0,0.0,149445.0,345240.0,-27959.0,317281.0,27556.0,-2092627.9999999998,1308343.0,-606127.0,702216.0,-139806.0,-678.0,-140484.0,561732.0,0.0,561732.0,1125.0,0.0,3400971.0
VIB,2016,1,1211919.0,1126473.0,7191671.0,6991671.0,200000.0,0.0,0.0,0.0,0.0,82958.0,48146133.0,48803546.0,-657413.0,25304585.0,22410380.0,3757698.0,-863493.0,0.0,0.0,0.0,126302.0,0.0,0.0,0.0,0.0,201917.0,-75615.0,383175.0,251366.0,705514.0,-454148.0,0.0,0.0,0.0,131809.0,293677.0,-161868.0,16605.0,16605.0,0.0,1662412.0,365637.0,1098917.0,340.0,197518.0,0.0,0.0,85252233.0,593073.0,20724035.0,12763478.0,7960557.0,53890982.0,0.0,75191.0,0.0,96007316.0,1213798.0,512540.0,0.0,701258.0,0.0,76497079.0,6802946.0,4845000.0,0.0,1957958.0,-12.0,0.0,0.0,1185521.0,0.0,0.0,766687.0,8755154.0,0.0,85252233.0,1164718.0,-661939.0,44152.0,0.0,35667.0,16852.0,-551499.0,-74098.0,68347.0,-25000.0,1078318.0,0.0,-1026515.0,-47674.0,202794.0,-7879258.0,8024368.0,587018.0,0.0,2266.0,0.0,18255.0,0.0,1002919.0,-8979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8737.0,-242.0,0.0,0.0,0.0,-272.0,0.0,0.0,-272.0,1002405.0,8327658.0,0.0,9330063.0,1277532.0000000002,-682423.0,595109.0,76703.0,-32551.0,44152.0,25945.0,0.0,68548.0,59258.0,-6737.0,52521.0,0.0,-485895.99999999994,300379.0,-158905.0,141474.0,-30146.0,-426.0,-30572.0,110902.0,0.0,110902.0,0.0,0.0,786275.0
VIB,2016,2,928595.0,5759639.0,6055252.0,5940252.0,115000.0,0.0,0.0,0.0,0.0,43019.0,50540655.0,51318610.0,-777955.0,21359037.0,18652602.0,3643372.0,-936937.0,0.0,0.0,0.0,129050.0,0.0,0.0,0.0,0.0,201917.0,-72867.0,396628.0,241946.0,712439.0,-470493.0,0.0,0.0,0.0,154682.0,322317.0,-167635.0,16403.0,16403.0,0.0,1478647.0,393189.0,884825.0,340.0,200293.0,0.0,0.0,86706925.0,593073.0,19300749.0,14611708.0,4689041.0,57248363.0,0.0,73208.0,0.0,96516142.0,1066633.0,554601.0,0.0,512032.0,0.0,78282026.0,6802946.0,4845000.0,0.0,1957958.0,-12.0,0.0,0.0,1256723.0,0.0,0.0,365230.0,8424899.0,0.0,86706925.0,1492520.0,-638289.0,63678.0,28459.0,150960.0,26400.0,-398902.0,-31000.0,693826.0,85000.0,3772225.0,33343.0,-2515064.0,3045.0,-77123.0,0.0,-1423285.0,3357381.0,0.0,-1984.0,0.0,-182192.0,0.0,3745172.0,-35566.0,81.0,0.0,0.0,202.0,0.0,0.0,8735.0,-8649.0,-35197.0,0.0,0.0,0.0,-411552.0,0.0,0.0,-411552.0,3298423.0,9330063.0,0.0,12628486.0,1278428.0000000002,-681476.0,596952.0,90024.0,-26346.0,63677.99999999999,-30882.0,0.0,59342.0,191794.0,-14435.999999999998,177358.0,88.0,-507960.00000000006,358576.0,-194729.0,163847.0,-30901.0,0.0,-30901.0,132946.0,0.0,132946.0,0.0,0.0,866536.0
VIB,2016,3,929397.0,3340944.0,5472807.0,5132102.0,340705.0,0.0,0.0,0.0,0.0,24247.0,52753126.0,53373619.0,-620493.0,23593357.0,21348415.0,3323460.0,-1078518.0,0.0,0.0,0.0,126302.0,0.0,0.0,0.0,0.0,201917.0,-75615.0,398737.0,243452.0,730134.0,-486682.0,0.0,0.0,0.0,155285.0,329662.0,-174377.0,20007.0,20007.0,0.0,1950897.0,576204.0,1149457.0,340.0,224896.0,0.0,0.0,88609821.0,0.0,18945662.0,14749750.0,4195912.0,59779035.0,0.0,65370.0,0.0,97735729.0,1294659.0,627096.0,0.0,667563.0,0.0,80084726.0,6802946.0,4845000.0,0.0,1957958.0,-12.0,0.0,0.0,1256723.0,0.0,0.0,465426.0,8525095.0,0.0,88609821.0,1047825.0,-592071.0,59059.0,0.0,37073.0,-21652.0,-786628.0,73195.0,-110361.0,-292603.0,-2060997.0,-33343.0,-2055009.0,-206037.0,-102108.0,-593073.0,-355087.0,2530672.0,0.0,-7837.0,0.0,-389897.0,0.0,-3675680.0,-25122.0,2.0,-83.0,-3402.0,-202.0,0.0,0.0,0.0,752.0,-28055.0,0.0,0.0,0.0,410793.0,0.0,0.0,410793.0,-3292942.0,12628486.0,0.0,9335544.0,1312458.0,-663440.0,649018.0,91703.0,-32644.0,59059.0,36976.0,0.0,40964.0,21619.0,-3448.9999999999995,18170.0,750.0,-515787.00000000006,289150.0,-183749.0,105401.0,-20957.0,0.0,-20957.0,84444.0,0.0,84444.0,0.0,0.0,804937.0
VIB,2016,4,855741.0,4015092.0,9152036.0,8484659.0,667377.0,0.0,0.0,0.0,0.0,11331.0,59308160.0,60179583.0,-871423.0,28604353.0,26916591.0,2664875.0,-977113.0,0.0,0.0,0.0,109646.0,0.0,0.0,0.0,0.0,185261.0,-75615.0,375171.0,246239.0,541391.0,-295152.0,0.0,0.0,0.0,128932.0,233121.0,-104189.0,16403.0,16403.0,0.0,2100208.0,566234.0,1303753.0,88.0,230133.0,0.0,0.0,104548141.0,0.0,33261991.0,17413604.0,15848387.0,59260842.0,0.0,57475.0,2000000.0,127842299.0,1225282.0,622694.0,0.0,602588.0,0.0,95805590.0,6802939.0,5644425.0,0.0,1158533.0,-19.0,0.0,0.0,1256723.0,0.0,0.0,682889.0,8742551.0,0.0,104548141.0,1319386.0,-693843.0,88747.0,0.0,11954.0,65253.0,-477554.0,11453.0,298763.0,-326675.0,-5010996.0,0.0,-6805964.0,-190029.0,17648.0,0.0,14316329.0,-518193.0,2000000.0,-7895.0,0.0,-152287.0,0.0,3620701.0,285367.0,-83.0,83.0,3604.0,0.0,0.0,0.0,0.0,43375.0,332346.0,799425.0,0.0,0.0,-799418.0,-7.0,0.0,0.0,3953047.0,9335544.0,0.0,13288591.0,1473682.0,-689441.0,784241.0,132880.0,-44133.0,88747.0,-7225.0,0.0,-19408.0,79973.0,-2768.0,77205.0,26718.999999999996,-586938.0,363341.0,-69774.0,293567.0,-58669.0,-252.0,-58921.0,234646.0,0.0,234646.0,0.0,0.0,950279.0
VIB,2017,0,1016409.0,3587550.0,10274966.0,9389716.0,885250.0,0.0,0.0,0.0,0.0,0.0,78919360.0,79864220.0,-944860.0,25609896.0,24893365.0,1570470.0,-853939.0,955774.0,956288.0,-514.0,113947.0,0.0,0.0,0.0,0.0,185259.0,-71312.0,369709.0,219617.0,553033.0,-333416.0,0.0,0.0,0.0,150092.0,284562.0,-134470.0,16403.0,16403.0,0.0,2295103.0,662308.0,1124648.0,76.0,508071.0,0.0,0.0,123159117.0,1000000.0,33695516.0,17263910.0,16431606.0,68377753.0,89431.0,31248.0,9045061.0,145934525.0,2132587.0,1212805.0,0.0,919782.0,0.0,114371596.0,6039799.0,5644425.0,0.0,1158533.0,-763159.0,0.0,0.0,2027583.0,0.0,0.0,720139.0,8787521.0,0.0,123159117.0,7432862.0,-3206477.0,406891.0,98452.0,-7349.0,107399.0,-2243553.0,-182472.0,2405753.0,-217873.0,3117631.0,100762.0,-20640411.0,-603092.0,-121737.0,1000000.0,433525.0,9116911.0,7045061.0,-26227.0,0.0,155273.0,0.0,1765576.0,-89321.0,2902.0,0.0,0.0,3006.0,0.0,0.0,0.0,1380.0,-82033.0,0.0,0.0,0.0,-282220.0,-763140.0,0.0,-1045360.0,638183.0,13355492.0,0.0,13993675.0,7252564.0,-3796588.0,3455975.9999999995,594174.0,-187283.0,406891.0,-62888.0,0.0,161340.0,160975.0,-34212.0,126763.0,1380.0,-2334457.0,1755005.0,-349935.0,1405070.0,-280779.0,-12.0,-280791.0,1124279.0,0.0,1124279.0,2002.0,0.0,4089462.0
VIB,2017,1,993280.0,2024993.0,10481580.0,9509213.0,972367.0,0.0,0.0,0.0,0.0,0.0,62638983.0,63607946.0,-968963.0,27362883.0,25558114.0,2664875.0,-860106.0,0.0,0.0,0.0,109647.0,0.0,0.0,0.0,0.0,185262.0,-75615.0,366397.0,236572.0,547468.0,-310896.0,0.0,0.0,0.0,129825.0,241196.0,-111371.0,16403.0,16403.0,0.0,1987356.0,726847.0,1042300.0,88.0,218121.0,0.0,0.0,105981522.0,663553.0,29670431.0,19559316.0,10111115.0,60810204.0,24089.0,51255.0,4490105.0,125380068.0,1403626.0,742776.0,0.0,660850.0,0.0,97113263.0,6802939.0,5644425.0,0.0,1158533.0,-19.0,0.0,0.0,1256723.0,0.0,0.0,808597.0,8868259.0,0.0,105981522.0,1808138.0,-733865.0,57701.0,0.0,392.0,29373.0,-573114.0,-58257.0,592117.0,-238090.0,1385709.0,0.0,-3428363.0,-135477.0,-113180.0,663553.0,-3658462.0,1549362.0,2490105.0,-6220.0,0.0,85092.0,0.0,-813854.0,-14153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-828007.0,13355492.0,0.0,12527485.0,1546685.0,-853947.0,692738.0,95514.99999999999,-37814.0,57701.0,-21216.0,0.0,82965.0,34261.0,-4496.0,29765.0,0.0,-539110.0,302843.0,-145707.0,157136.0,-31427.0,0.0,-31427.0,125709.0,0.0,125709.0,0.0,0.0,841953.0
VIB,2017,2,1086229.0,1015260.0,10280900.0,9473100.0,807800.0,0.0,0.0,0.0,0.0,0.0,68317819.0,69204586.0,-886767.0,32429132.0,31312217.0,2127830.0,-1010915.0,0.0,0.0,0.0,113815.0,0.0,0.0,0.0,0.0,185261.0,-71446.0,352557.0,224477.0,550290.0,-325813.0,0.0,0.0,0.0,128080.0,246573.0,-118493.0,16403.0,16403.0,0.0,1741193.0,441068.0,1059813.0,88.0,240224.0,0.0,0.0,115353308.0,1000000.0,33300626.0,19343021.0,13957605.0,62183039.0,11014.0,40650.0,8303262.0,138139217.0,1766915.0,880633.0,0.0,886282.0,0.0,106605506.0,6802939.0,5644425.0,0.0,1158533.0,-19.0,0.0,0.0,1337747.0,0.0,0.0,607116.0,8747802.0,0.0,115353308.0,1712398.0,-824016.0,110614.0,-16029.0,6601.0,25437.0,-512773.0,-31257.0,470975.0,97667.0,-5244290.0,11331.0,-5596640.0,-72802.0,265728.0,336447.0,3697097.0,1372835.0,3813157.0,-10605.0,11014.0,-73329.0,0.0,-921415.0,-8199.0,0.0,0.0,0.0,3006.0,0.0,0.0,0.0,750.0,-4443.0,0.0,0.0,0.0,-27038.0,0.0,0.0,-27038.0,-952896.0,12527485.0,0.0,11574589.0,1728718.0,-961873.0000000001,766845.0,146576.0,-35962.0,110614.0,-6014.000000000001,0.0,-10015.0,35276.0,-3238.0,32038.0,750.0,-591743.0,302475.0,-76305.0,226170.0,-45744.00000000001,0.0,-45744.00000000001,180426.0,0.0,180426.0,0.0,0.0,894218.0
VIB,2017,3,1297801.0,5181130.0,11453983.0,10157536.0,1296447.0,0.0,0.0,0.0,0.0,0.0,71496841.0,72348491.0,-851650.0,23628096.0,22634966.0,2094437.0,-1101307.0,1095553.0,1095553.0,0.0,109647.0,0.0,0.0,0.0,0.0,185262.0,-75615.0,359043.0,230634.0,571853.0,-341219.0,0.0,0.0,0.0,128409.0,254271.0,-125862.0,16403.0,16403.0,0.0,1935842.0,650030.0,1035783.0,88.0,249941.0,0.0,0.0,116574339.0,2000000.0,28520137.0,20380772.0,8139365.0,66491126.0,45178.0,35559.0,8506166.0,134118303.0,2046194.0,1032672.0,0.0,1013522.0,0.0,107644360.0,6802939.0,5644425.0,0.0,1158533.0,-19.0,0.0,0.0,1327584.0,0.0,0.0,799456.0,8929979.0,0.0,116574339.0,1852827.0,-777596.0,77654.0,0.0,-5022.0,26289.0,-571076.0,-44370.0,660137.0,-488647.0,8928854.0,-11331.0,-4239457.0,-205360.0,-468898.0,1000000.0,-4780489.0,4308087.0,202904.0,-5091.0,34164.0,410850.0,0.0,5345723.0,-26256.0,0.0,0.0,0.0,-3006.0,0.0,0.0,0.0,599.0,-28663.0,0.0,0.0,0.0,-255182.0,0.0,0.0,-255182.0,5061878.0,11574589.0,0.0,16636467.0,1812227.0,-920397.0,891830.0,127523.0,-48050.0,79473.0,-7091.0,0.0,94509.0,26320.0,-1036.0,25284.0,600.0,-604086.0,480518.99999999994,-237615.0,242904.0,-48461.0,0.0,-48461.0,194443.0,0.0,194443.0,0.0,0.0,1084605.0
VIB,2017,4,1016408.0,3587549.0,10274967.0,9389717.0,885250.0,0.0,0.0,0.0,0.0,0.0,78957651.0,79864219.0,-906568.0,25609896.0,24893365.0,1570470.0,-853939.0,955774.0,955774.0,0.0,109645.0,0.0,0.0,0.0,0.0,185260.0,-75615.0,369708.0,219616.0,553032.0,-333416.0,0.0,0.0,0.0,150092.0,284563.0,-134471.0,16403.0,16403.0,0.0,2382790.0,738222.0,1115525.0,76.0,528967.0,0.0,0.0,123280791.0,1000000.0,33695535.0,17263930.0,16431605.0,68398634.0,87114.0,31248.0,9045061.0,145953127.0,2230728.0,1210904.0,0.0,1019824.0,0.0,114488320.0,6039799.0,5644425.0,0.0,1158533.0,-763159.0,0.0,0.0,2027584.0,0.0,0.0,725088.0,8792471.0,0.0,123280791.0,2044601.0,-829114.0,160924.0,0.0,-6457.0,53013.0,-577364.0,-48575.0,748511.0,275117.0,-1984986.0,0.0,-7375950.0,-110831.0,-113685.0,-1000000.0,5175398.0,1907508.0,538895.0,-4311.0,41936.0,-101896.0,0.0,-2004294.0,-11471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,-11439.0,0.0,0.0,0.0,0.0,-763140.0,0.0,-763140.0,-2778873.0,16636467.0,0.0,13857594.0,2104200.0,-1007345.9999999999,1096854.0,224560.0,-63636.0,160924.0,-28384.0,0.0,-20134.0,61672.0,-15114.0,46557.99999999999,30.0,-600527.0,655321.0,127097.0,782418.0,-156466.0,-11.0,-156477.0,625941.0,0.0,625941.0,0.0,0.0,1255848.0
VIB,2018,0,1098117.0,2473941.0,8415605.0,7723631.0,691974.0,0.0,0.0,0.0,0.0,0.0,95260970.0,96138735.0,-877765.0,28577760.0,28676423.0,42380.0,-141043.0,418273.0,419171.0,-898.0,114799.0,0.0,0.0,0.0,0.0,185274.0,-70475.0,350758.0,195020.0,581930.0,-386910.0,0.0,0.0,0.0,155738.0,325770.0,-170032.0,0.0,0.0,0.0,2455993.0,611478.0,1404848.0,127.0,439540.0,0.0,0.0,139166216.0,832575.0,29399947.0,17215102.0,12184845.0,84862629.0,20471.0,19818.0,10152430.0,154687817.0,3210701.0,1463142.0,0.0,1747559.0,0.0,128498571.0,7835885.0,7834673.0,0.0,720568.0,-719356.0,0.0,0.0,1708703.0,0.0,0.0,1123057.0,10667645.0,0.0,139166216.0,9959284.0,-5010013.0,734745.0,8069.0,387749.0,126239.0,-2498329.0,-501724.0,3206020.0,193276.0,-2254968.0,0.0,-15737398.0,-1714237.0,401901.0,-167425.0,-4295569.0,16484876.0,1107369.0,-11430.0,-68960.0,480406.0,0.0,-2376139.0,-74697.0,1126.0,0.0,0.0,16403.0,0.0,0.0,0.0,535.0,-56633.0,0.0,0.0,0.0,-265195.0,-19.0,0.0,-265214.0,-2697986.0,13993675.0,0.0,11295689.0,10085843.0,-5260350.0,4825493.000000001,1026934.0000000001,-292189.0,734745.0,-25870.999999999996,0.0,35757.0,598878.0,-83764.0,515114.00000000006,535.0,-2689716.0,3396057.0,-653487.0,2742570.0,-548700.0,51.0,-548649.0,2193921.0,0.0,2193921.0,3872.9999999999995,0.0,6085773.0
VIB,2018,1,1024573.0,2581373.0,9279533.0,8327504.0,952029.0,0.0,0.0,0.0,0.0,0.0,83279543.0,84266991.0,-987448.0,35964319.0,35324415.0,1527035.0,-887131.0,775165.0,776198.0,-1033.0,109648.0,0.0,0.0,0.0,0.0,185263.0,-75615.0,351236.0,208855.0,554511.0,-345656.0,0.0,0.0,0.0,142381.0,285006.0,-142625.0,16403.0,16403.0,0.0,2643944.0,716605.0,1390593.0,76.0,536670.0,0.0,0.0,136025737.0,0.0,41883379.0,22398748.0,19484631.0,74256655.0,19458.0,27618.0,8017092.0,166087581.0,2664190.0,1461256.0,0.0,1202934.0,0.0,126868392.0,6039799.0,5644425.0,0.0,1158533.0,-763159.0,0.0,0.0,2190594.0,0.0,0.0,926952.0,9157345.0,0.0,136025737.0,2013478.0,-978437.0,130042.0,0.0,8307.0,13443.0,-614980.0,-156570.0,461923.0,-66779.0,-10354423.0,0.0,-4222162.0,-14375.0,-116963.0,-1000000.0,8187844.0,5878922.0,-1027969.0,-3630.0,-69973.0,291436.0,0.0,-2056149.0,-6514.0,4592.0,-2154.0,0.0,0.0,0.0,0.0,0.0,0.0,-4076.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2060225.0,13993675.0,0.0,11933450.0,2279423.0,-1226888.0,1052535.0,186547.0,-56505.00000000001,130041.99999999999,-12423.0,0.0,59063.0,37791.0,-16041.0,21750.0,0.0,-637393.0,613574.0,-95463.99999999999,518110.0,-103622.0,0.0,-103622.0,414488.0,0.0,414488.0,0.0,0.0,1250967.0
VIB,2018,2,1114707.0,2277276.0,7264398.0,6495153.0,769245.0,0.0,0.0,0.0,0.0,64143.0,86200406.0,87282734.0,-1082328.0,26645929.0,26055708.0,1506284.0,-916063.0,574746.0,576187.0,-1441.0,114792.0,0.0,0.0,0.0,0.0,185267.0,-70475.0,335460.0,199344.0,559239.0,-359895.0,0.0,0.0,0.0,136116.0,286965.0,-150849.0,0.0,0.0,0.0,2646090.0,877350.0,1190437.0,76.0,578227.0,0.0,0.0,127237947.0,0.0,31649885.0,17400217.0,14249668.0,75331152.0,0.0,24710.0,7554478.0,146210110.0,3014655.0,1640377.0,0.0,1374278.0,0.0,117574880.0,6039799.0,5644425.0,0.0,1158533.0,-763159.0,0.0,0.0,2190594.0,0.0,0.0,1432674.0,9663067.0,0.0,127237947.0,2651333.0,-1068194.0,185049.0,-2992.0,27354.0,34817.0,-654338.0,-105334.0,1067695.0,182784.0,9256266.0,-64143.0,-2815324.0,-51898.0,-91612.0,0.0,-10233475.0,1074477.0,-462614.0,-2908.0,-19458.0,105117.0,0.0,-2055093.0,-6687.0,-3626.0,2154.0,0.0,16403.0,0.0,0.0,0.0,535.0,8779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2046314.0,11933450.0,0.0,9887136.0,2451177.0,-1247315.0,1203862.0,242146.99999999997,-57098.0,185049.0,6548.0,0.0,-9539.999999999998,77444.00000000001,-15273.0,62171.0,535.0,-676801.0,771824.0,-139425.0,632399.0,-126373.0,0.0,-126373.0,506026.00000000006,0.0,506026.00000000006,0.0,0.0,1448625.0
VIB,2018,3,1181412.0,2788185.0,8512212.0,7986049.0,526163.0,0.0,0.0,0.0,0.0,17891.0,89687957.0,90747929.0,-1059972.0,26713816.0,26848761.0,42380.0,-177325.0,485015.0,488083.0,-3068.0,109662.0,0.0,0.0,0.0,0.0,185277.0,-75615.0,353403.0,203696.0,577765.0,-374069.0,0.0,0.0,0.0,149707.0,309899.0,-160192.0,0.0,0.0,0.0,2657397.0,745309.0,1489214.0,76.0,422798.0,0.0,0.0,132506950.0,0.0,30412962.0,18080377.0,12332585.0,79574941.0,0.0,21896.0,9403368.0,149826129.0,2974734.0,1704086.0,0.0,1270648.0,0.0,122387901.0,6039799.0,5644425.0,0.0,1114711.0,-719337.0,0.0,0.0,2190594.0,0.0,0.0,1888656.0,10119049.0,0.0,132506950.0,2316664.0,-1278230.0,205943.0,0.0,-1993.0,43354.0,-600149.0,-125827.0,543524.0,243082.0,670851.0,46252.0,-3378018.0,-1216564.0,453392.0,0.0,-1236923.0,4243789.0,1848890.0,-2814.0,0.0,-105553.0,0.0,2109908.0,-41461.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-41398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2068510.0,9887136.0,0.0,11955646.0,2615441.0,-1341939.0,1273502.0,283446.0,-77503.0,205943.0,-14863.0,0.0,-20140.0,73289.0,-30899.0,42390.0,0.0,-682333.0,804499.0,-234522.0,569977.0,-113995.0,0.0,-113995.0,455982.0,0.0,455982.0,0.0,0.0,1486832.0
VIB,2018,4,1098118.0,2473941.0,8415605.0,7723631.0,691974.0,0.0,0.0,0.0,0.0,0.0,95260822.0,96138734.0,-877912.0,28572852.0,28636516.0,42380.0,-106044.0,418422.0,421529.0,-3107.0,109659.0,0.0,0.0,0.0,0.0,185274.0,-75615.0,350756.0,195020.0,581929.0,-386909.0,0.0,0.0,0.0,155736.0,325768.0,-170032.0,0.0,0.0,0.0,2300079.0,605582.0,1254830.0,127.0,439540.0,0.0,0.0,139000254.0,832575.0,29399947.0,17215102.0,12184845.0,84862631.0,21624.0,19818.0,10152430.0,154688972.0,3044157.0,1459385.0,0.0,1584772.0,0.0,128333182.0,7835884.0,7834673.0,0.0,720568.0,-719357.0,0.0,0.0,1708703.0,0.0,0.0,1122485.0,10667072.0,0.0,139000254.0,2977632.0,-1689031.0,213897.0,-19547.0,350898.0,37620.0,-629700.0,-111528.0,1130241.0,-165811.0,-1787754.0,17891.0,-5324251.0,-431229.0,131103.0,832575.0,-1013015.0,5287690.0,749062.0,-2078.0,21624.0,178540.0,0.0,-375412.0,-19446.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19349.0,0.0,0.0,0.0,-265195.0,0.0,0.0,-265195.0,-659956.0,11955646.0,0.0,11295690.0,2743248.0,-1444330.0,1298918.0,314979.0,-101082.0,213897.0,-5339.0,0.0,-29927.0,410355.0,-21740.0,388615.0,0.0,-694027.0,1172137.0,-151069.0,1021068.0,-204266.0,51.0,-204215.0,816853.0,0.0,816853.0,0.0,0.0,1866163.9999999998
VIB,2019,0,1159602.0,19040311.0,4011859.0,2873059.0,1138800.0,0.0,0.0,0.0,0.0,0.0,127914086.0,129199808.0,-1285722.0,27841993.0,27882169.0,42380.0,-82556.0,326301.0,326572.0,-271.0,105805.0,0.0,0.0,0.0,0.0,185272.0,-79467.0,365109.0,228214.0,659129.0,-430915.0,0.0,0.0,0.0,136895.0,339293.0,-202398.0,0.0,0.0,0.0,3766419.0,1637835.0,1495992.0,162.0,632430.0,0.0,0.0,184531485.0,0.0,27225110.0,14178878.0,13046232.0,122357044.0,2426.0,10702.0,17154847.0,193975239.0,4351712.0,2517090.0,0.0,1834622.0,0.0,171101841.0,9246246.0,9244914.0,0.0,1332.0,0.0,0.0,0.0,2593032.0,0.0,0.0,1590366.0,13429644.0,0.0,184531485.0,13770074.0,-6594055.0,1797300.0,-43048.0,11677.0,210737.0,-3302646.0,-793782.0,5056257.0,-446826.0,794255.0,0.0,-32968474.0,-326290.0,-1209268.0,-832575.0,-2174837.0,37494415.0,7002417.0,-9116.0,-18045.0,-63339.0,0.0,12298574.0,-97210.0,4564.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.0,-90880.0,0.0,0.0,0.0,-430531.0,0.0,120.0,-430411.0,11777283.0,11295689.0,0.0,23072972.0,13861218.0,-7648003.0,6213215.0,2238183.0,-440883.0,1797299.9999999998,-121708.0,0.0,37147.0,287553.0,-63191.0,224362.0,1766.0,-3437100.0,4714982.0,-632725.0,4082257.0,-815890.0,35.0,-815855.0,3266402.0,0.0,3266402.0,3894.0,0.0,8152082.0
