stock_code,year,quarter,BS_100,BS_110,BS_111,BS_112,BS_120,BS_121,BS_122,BS_123,BS_130,BS_131,BS_132,BS_133,BS_134,BS_135,BS_136,BS_137,BS_139,BS_140,BS_141,BS_149,BS_150,BS_151,BS_152,BS_153,BS_154,BS_155,BS_200,BS_210,BS_211,BS_212,BS_213,BS_214,BS_215,BS_216,BS_219,BS_220,BS_221,BS_222,BS_223,BS_224,BS_225,BS_226,BS_227,BS_228,BS_229,BS_230,BS_231,BS_232,BS_240,BS_241,BS_242,BS_250,BS_251,BS_252,BS_253,BS_254,BS_255,BS_260,BS_261,BS_262,BS_263,BS_268,BS_269,BS_270,BS_300,BS_310,BS_311,BS_312,BS_313,BS_314,BS_315,BS_316,BS_317,BS_318,BS_319,BS_320,BS_321,BS_322,BS_323,BS_324,BS_330,BS_331,BS_332,BS_333,BS_334,BS_335,BS_336,BS_337,BS_338,BS_339,BS_340,BS_341,BS_342,BS_343,BS_400,BS_410,BS_411,BS_411a,BS_411b,BS_412,BS_413,BS_414,BS_415,BS_416,BS_417,BS_418,BS_419,BS_420,BS_421,BS_421a,BS_421b,BS_422,BS_429,BS_430,BS_431,BS_432,BS_440,CF_001,CF_002,CF_003,CF_004,CF_005,CF_006,CF_007,CF_008,CF_009,CF_010,CF_011,CF_012,CF_013,CF_014,CF_015,CF_016,CF_017,CF_020,CF_021,CF_022,CF_023,CF_024,CF_025,CF_026,CF_027,CF_030,CF_031,CF_032,CF_033,CF_034,CF_035,CF_036,CF_037,CF_040,CF_050,CF_060,CF_061,CF_070,IS_001,IS_002,IS_010,IS_011,IS_020,IS_021,IS_022,IS_023,IS_024,IS_025,IS_026,IS_030,IS_031,IS_032,IS_040,IS_050,IS_050.1,IS_051,IS_052,IS_060,IS_061,IS_062,IS_070,IS_071
DBC,2016,0,3228355,279750,279750,0,369523,0,0,0,595261,374679,120517,0,0,0,100064,0,0,1937658,1937658,0,46161,9771,33201,8,0,3179,2300916,5951,0,0,0,0,0,5951,0,1400713,1135888,1916005,-780117,264824,370828,-106003,0,0,0,0,0,0,857733,0,857733,20600,0,20000,0,0,600,15917,12371,0,0,0,3545,5529271,3190129,2629726,318465,146773,43162,59356,44992,0,0,0,243673,1758904,0,14398,0,0,560403,0,0,0,0,0,0,5245,555157,0,0,0,0,0,2339141,2339141,752899,752899,0,418432,0,0,0,0,0,753114,0,0,414694,414694,0,0,0,0,0,0,5529271,522751,0,0,5,-191960,110901,0,636400,46766,-178770,-99780,-4175,0,-123742,-59171,68863,-26796,259591,-934721,91,-283558,187367,-48995,450000,34481,-595335,0,0,5020025,-4457611,-56652,-36524,0,469238,133495,146261,-5,279750,6396914,140991,6255922,5440988,814934,44142,112795,110901,0,182509,191919,371852,151299,400,150898,522751,71532.0,71532,0,451218,451218,0,5993,5993
DBC,2017,0,3327953,225860,155860,70000,412960,0,0,412960,568369,377433,107371,0,0,0,83564,0,0,2037872,2043872,-6000,82891,6075,69475,0,0,7340,3661262,6573,0,0,0,0,0,6573,0,2528553,2202375,3042616,-840241,326178,444127,-117948,0,0,0,0,0,0,966748,0,966748,87233,0,87233,0,0,0,72153,69789,0,0,0,2363,6989215,4486599,3462415,564133,132251,64929,61932,93182,0,0,0,234542,2293804,0,17639,0,0,1024183,0,0,0,0,0,0,10881,1013302,0,0,0,0,0,2502616,2502616,828184,828184,0,418432,0,0,0,0,0,1057574,0,0,198424,198424,0,0,0,0,0,0,6989215,278800,140745,6000,-783951,-66670,119958,0,478832,-195624,-112612,129215,-53721,0,-165387,-56638,88063,-30588,81538,-1237391,6608,-281469,238633,0,297307,41056,-935254,0,0,5062092,-4153191,-107955,-1120,0,799824,-53891,279750,783951,225860,5959707,104242,5855465,5091990,763474,66922,119958,0,0,210292,224532,275612,9953,6765,3187,278800,78694.0,78694,0,200105,200105,0,2416,2416
DBC,2018,0,3771110,150005,150005,0,378373,0,0,378373,346280,150319,123133,0,0,0,72826,0,0,2701421,2701421,0,195030,48417,143213,0,0,3399,4578903,3085,0,0,0,0,0,3085,0,3225441,2802420,3837523,-1035102,423020,557969,-134948,0,0,0,0,0,0,1213348,0,1213348,87233,0,87233,0,0,0,49794,48612,0,0,0,1181,8350013,5603485,4075302,923066,207002,28615,51473,50130,0,0,0,58155,2710566,46293,0,0,0,1528182,0,0,0,0,0,0,241022,1287159,0,0,0,0,0,2746528,2746528,828184,828184,0,418432,0,0,0,0,0,1139675,0,0,360235,360235,0,0,0,0,0,0,8350013,393358,259495,-6000,-1,-40730,188946,0,795067,136047,-657548,299136,-21165,0,-254795,-61544,0,-6532,228665,-936419,3032,-141046,175633,0,15000,29194,-854604,0,0,5213725,-4484196,-96628,-82818,0,550082,-75856,225860,1,150005,6795512,121206,6674305,5595581,1078724,40781,192635,-188946,0,258384,281328,387156,14617,8415,6201,393358,33123.0,33123,0,360235,360235,0,4350,4350
DBC,2018,3,3400332.0,151915.0,121915.0,30000.0,362652.0,0.0,0.0,362652.0,478061.0,299350.0,113273.0,0.0,0.0,0.0,65436.0,0.0,0.0,2174215.0,2174215.0,0.0,233487.0,107923.0,122282.0,0.0,0.0,3282.0,4225769.0,13056.0,0.0,0.0,0.0,0.0,0.0,13056.0,0.0,2871961.0,2465202.0,3515970.0,-1050767.0,406759.0,557788.0,-151028.0,0.0,0.0,0.0,0.0,0.0,0.0,1209800.0,0.0,1209800.0,87233.0,0.0,87233.0,0.0,0.0,0.0,43717.0,42240.0,0.0,0.0,0.0,1477.0,7626102.0,4994883.0,3386333.0,677461.0,241141.0,31163.0,51517.0,69354.0,0.0,0.0,0.0,38772.0,2229234.0,0.0,47686.0,0.0,0.0,1608550.0,0.0,0.0,0.0,0.0,0.0,0.0,185722.0,1422828.0,0.0,0.0,0.0,0.0,0.0,2631219.0,2631219.0,828184.0,828184.0,0.0,418432.0,0.0,0.0,0.0,0.0,0.0,1139675.0,0.0,0.0,244925.0,244925.0,0.0,0.0,0.0,0.0,0.0,0.0,7626102.0,268667.0,185171.0,-6000.0,-2.0,-17249.0,142988.0,0.0,573575.0,32937.0,-130343.0,128268.0,-9019.0,0.0,-182412.0,-57703.0,23955.0,-29094.0,350164.0,-756568.0,2113.0,-77664.0,127971.0,0.0,0.0,17898.0,-686249.0,0.0,0.0,4435246.0,-4017633.0,-72655.0,-82818.0,0.0,262138.0,-73946.0,225860.0,2.0,151915.0,1948795.0,91727.0,1857067.0,1518888.0,338179.0,3486.0,44927.0,43409.0,0.0,72437.0,64250.0,160050.0,2963.0,32.0,2931.0,162981.0,9191.0,9191.0,0.0,153790.0,153790.0,0.0,1857.0,0.0
DBC,2018,4,3771110,150005,150005,0,378373,0,0,378373,346280,150319,123133,0,0,0,72826,0,0,2701421,2701421,0,195030,48417,143213,0,0,3399,4578903,3085,0,0,0,0,0,3085,0,3225441,2802420,3837523,-1035102,423020,557969,-134948,0,0,0,0,0,0,1213348,0,1213348,87233,0,87233,0,0,0,49794,48612,0,0,0,1181,8350013,5603485,4075302,923066,207002,28615,51473,50130,0,0,0,58155,2710566,0,46293,0,0,1528182,0,0,0,0,0,0,241022,1287159,0,0,0,0,0,2746528,2746528,828184,828184,0,418432,0,0,0,0,0,1139675,0,0,360235,360235,0,0,0,0,0,0,8350013,393358,252665,-6000,-39,323,188946,0,829255,161345,-657548,407037,-21165,0,-265459,-61544,31955,-34487,389388,-1139947,3032,-141046,175633,0,0,29243,-1073084,0,0,5902081,-5115325,-96136,-82818,0,607802,-75894,225860.0,39.0,150005.0,1895019,68391,1826628,1510443,316184,25020,46892,45957,0,65655,106265,122391,9736,7437,2299,124691,11062.0,11062,0,113628,113628,0,1372,0
DBC,2019,0,4377863,165286,165286,0,484800,0,0,484800,410975,211690,106159,0,0,0,93125,0,0,3128239,3128239,0,188560,22617,157551,0,0,8391,5214061,13866,0,0,0,0,0,13866,0,4560876,3952077,5201455,-1249378,608799,756874,-148074,0,0,0,0,0,0,499933,0,499933,86483,0,86483,0,0,0,52901,52901,0,0,0,0,9591924,6565967,4819677,911471,409518,16947,68008,100928,0,0,0,31895,3237818,0,43089,0,0,1746289,0,0,0,0,0,0,331059,1415229,0,0,0,0,0,3025957,3025957,910998,910998,0,418432,0,0,0,0,0,1348360,0,0,348166,302616,45549,0,0,0,0,0,9591924,345051,312349,0,2,-30165,281784,0,909023,-239398,-426818,658758,21511,0,-347581,-54591,0,-26391,494511,-859414,64438,-210521,104093,1249,0,26052,-874102,0,0,7130320,-6605425,-130020,0,0,394874,15283,150005,-2,165286,7299931,113174,7186757,6020208,1166549,27480,294872,-281784,1249,267546,293922,338937,6690,576,6114,345051,39921.0,39921,0,305130,305130,0,3349,3349
DBC,2019,1,3936819,146735,146735,0,408579,0,0,408579,289430,129971,81909,0,0,0,77550,0,0,2900968,2900968,0,191105,35146,153382,0,0,2576,4751014,6348,0,0,0,0,0,6348,0,3196409,2784042,3897915,-1113873,412366,544272,-131906,0,0,0,0,0,0,1405637,0,1405637,87233,0,87233,0,0,0,55385,54499,0,0,0,886,8687834,5921249,4209950,908750,142911,13446,45122,52236,0,0,0,57645,2966038,0,23799,0,0,1711298,0,0,0,0,0,0,241896,1469402,0,0,0,0,0,2766584,2766584,828184,828184,0,418432,0,0,0,0,0,1139675,0,0,380291,20056,360235,0,0,0,0,0,8687834,28046,77333,0,0,-5455,69986,0,169911,42926,-199547,-113751,7384,0,-80514,-23116,0,-22493,-219200,-210059,13063,-30206,0,0,0,5419,-221783,0,0,1919434,-1450786,-30933,0,0,437713,-3269,150005.0,0.0,146735.0,1769371,78301,1691070,1462796,228274,4106,71476,69986,0,65745,72049,23109,16665,11727,4937,28046,7990.0,7990,0,20056,20056,0,242,0
DBC,2019,2,4498611,274933,202839,72093,438236,0,0,438236,347011,186196,86782,0,0,0,74032,0,0,3216965,3216965,0,221464,56617,158668,119,0,6058,4968761,7524,0,0,0,0,0,7524,0,3201818,2753199,3890254,-1137054,448618,586344,-137726,0,0,0,0,0,0,1644156,0,1644156,88084,0,88084,0,0,0,27177,26586,0,0,0,590,9467372,6761992,4859201,1113194,241468,10723,51679,55237,0,0,0,71582,3270626,0,44689,0,0,1902791,0,0,0,0,0,0,403560,1499230,0,0,0,0,0,2705379,2705379,910998,910998,0,418432,0,0,0,0,0,1348360,0,0,27588,27588,0,0,0,0,0,0,9467372,37431,155057,0,-229954,-9904,142913,0,325497,-73362,-515544,269386,13826,0,-167829,-28651,0,-24790,-201466,-493985,13463,-126263,66400,-850,0,12686,-528548,82813,0,4129851,-3290056,-67664,0,0,854943,124928,150005.0,229954.0,274933.0,1668779,68698,1600081,1391146,208935,9035,76423,72926,850,66221,67546,8629,1028,272,755,9384,1853.0,1853,0,7531,7531,0,88,0
DBC,2019,3,4148284,159554,149554,10000,444929,0,0,444929,570378,413775,66321,0,0,0,90281,0,0,2764537,2764537,0,208884,43632,156875,120,0,8256,5120627,11761,0,0,0,0,0,11761,0,3150956,2704132,3904833,-1200700,446823,578368,-131545,0,0,0,0,0,0,1836512,0,1836512,88084,0,88084,0,0,0,33312,33017,0,0,0,295,9268912,6498599,4681946,844161,343778,24390,58399,101035,0,0,0,63564,3203056,0,43558,0,0,1816653,0,0,0,0,0,0,341442,1475210,0,0,0,0,0,2770312,2770312,910998,910998,0,418432,0,0,0,0,0,1348360,0,0,92521,46971,45549,0,0,0,0,0,9268912,73986,233210,0,-229954,-16693,219916,0,510420,-248187,-63116,58117,20380,0,-259085,-32158,0,-25921,-39552,-663326,1557,-139956,73400,-850,0,14922,-714252,82813,0,5649693,-4871781,-97371,0,0,763354,9549.0,150005.0,229954.0,159554.0,1884998,74245,1810753,1562765,247987,5007,80896,77003,0,63199,72583,36315,414,174,239,36555,17172.0,17172,0,19383,19383,0,221,0
DBC,2019,4,4406085,165286,165286,0,484800,0,0,484800,411739,212034,106579,0,0,0,93125,0,0,3136090,3136090,0,208167,42224,157551,0,0,8391,5186603,13866,0,0,0,0,0,13866,0,4560876,3952077,5201455,-1249378,608799,756874,-148074,0,0,0,0,0,0,492082,0,492082,86483,0,86483,0,0,0,33294,33294,0,0,0,0,9592688,6566731,4820441,911815,409938,16401,68008,100928,0,0,0,32441,3237818,0,43089,0,0,1746289,0,0,0,0,0,0,331059,1415229,0,0,0,0,0,3025957,3025957,910998,910998,0,418432,0,0,0,0,0,1348360,0,0,348166,302616,45549,0,0,0,0,0,9592688,345051,312349,0,2,-5270,293841,0,945973,-94452,-434669,173137,21511,0,-331610,-54591,3204,-29595,198906,-844526,1584,-210521,104093,-750,2000,26361,-921758,82813,0,7521946,-6737859,-128764,0,0,738135,15283,150005.0,-2.0,165286.0,2165805,80953,2084852,1595648,489203,9331,73927,73924,399,72378,81743,270883,530,349,180,271064,12905.0,12905,0,258158,258158,0,2946,0
DBC,2020,0,4653090,232603,232603,0,537359,0,0,537359,450942,212526,163264,0,0,0,75151,0,0,3348892,3348892,0,83292,12442,64445,0,0,6403,5448180,14103,0,0,0,0,0,14103,0,4455469,3934882,5615332,-1680450,520586,686735,-166148,0,0,0,0,0,0,778930,0,778930,102412,0,102412,0,0,0,97264,97264,0,0,0,0,10101271,5894311,4254585,1012195,551700,139469,107242,63513,0,0,0,200407,2157941,0,22114,0,0,1639725,0,0,0,0,0,0,396206,1243519,0,0,0,0,0,4206960,4206960,1047639,1047639,0,418432,0,0,0,0,0,1497737,0,0,1243150,1243150,0,0,0,0,0,0,10101271,1553973,465912,0,-67,-33286,309819,0,2296351,18405,-220652,514022,-34187,0,-315604,-51694,0,-37571,2169066,-568607,6252,-116978,64419,0,0,30817,-584095,0,0,6356454,-7547957,-123521,-202695,0,-1517720,67250,165286,67,232603,10189067,167483,10021583,7463897,2557685,29935,319611,309819,929,380425,339149,1549363,5749,1139,4609,1553973,153677.0,153677,0,1400296,1400296,0,13366,13366
DBC,2020,1,4726227,153079,148079,5000,492841,0,0,492841,521468,179593,261469,0,0,0,80405,0,0,3358805,3358805,0,200033,47362,144839,0,0,7830,5193407,14746,0,0,0,0,0,14746,0,4499002,3911634,5255219,-1343584,587368,749834,-162465,0,0,0,0,0,0,536684,0,536684,86483,0,86483,0,0,0,56490,56490,0,0,0,0,9919635,6544961,4497024,819752,483137,26439,56259,87575,0,0,0,68952,2938502,0,16405,0,0,2047936,0,0,0,0,0,0,321441,1726494,0,0,0,0,0,3374674,3374674,910998,910998,0,418432,0,0,0,0,0,1348360,0,0,696882,348716,348166,0,0,0,0,0,9919635,374608,111724,0,0,-5210,82934,0,564057,-97737,-222714,22191,-28334,0,-80561,-13916,0,-26683,116302,-138029,454,-8040,0,0,0,5157,-140458,0,0,1907744,-1866051,-29743,0,0,11948,-12207,165286.0,0.0,153079.0,2467280,80522,2386757,1766957,619800,4943,84633,82934,0,85845,81745,372519,2162,73,2089,374608,25892.0,25892,0,348716,348716,0,3828,0
DBC,2020,2,4809575,183354,183354,0,503058,0,0,503058,388304,148434,163798,0,0,0,76071,0,0,3629634,3629634,0,105223,36443,61434,0,0,7345,5279416,14021,0,0,0,0,0,14021,0,4510451,3948599,5419796,-1471197,561852,703436,-141583,0,0,0,0,0,0,552970,0,552970,101483,0,101483,0,0,0,100489,100489,0,0,0,0,10088991,6375103,4583868,696182,529076,57853,67715,83585,0,0,0,63146,3054207,0,32101,0,0,1791235,0,0,0,0,0,0,326884,1464351,0,0,0,0,0,3713887,3713887,1047639,1047639,0,418432,0,0,0,0,0,1497737,0,0,750077,750077,0,0,0,0,0,0,10088991,803050,224818,0,1,-12694,174761,0,1189937,120422,-491517,-86058,-61413,0,-173843,-14038,-16597,-10987,455903,-241416,1760,-19599,1341,-15000,0,15119,-257793,0,0,3483423,-3554959,-62954,-45549,0,-180039,18069,165286.0,-1.0,183354.0,2290438,72195,2218242,1548426,669816,10155,91455,91827,0,87390,74440,426684,2340,582,1757,428441,27080.0,27080,0,401360,401360,0,4187,0
DBC,2020,3,4866892,310493,310493,0,497706,0,0,497706,469730,226218,162258,0,0,0,81253,0,0,3477060,3477060,0,111901,32723,71801,501,0,6873,5347385,14103,0,0,0,0,0,14103,0,4526360,3985124,5564384,-1579259,541235,691427,-150191,0,0,0,0,0,0,615118,0,615118,101483,0,101483,0,0,0,90318,90318,0,0,0,0,10214277,6270723,4396389,820833,660941,86744,78583,84613,0,0,0,71252,2563914,0,29505,0,0,1874334,0,0,0,0,0,0,351114,1523220,0,0,0,0,0,3943554,3943554,1047639,1047639,0,418432,0,0,0,0,0,1497737,0,0,979744,979744,0,0,0,0,0,0,10214277,1230822,341843,0,1,-20525,245936,0,1798079,33065,-336947,267862,-47523,0,-245918,-23601,0,-30180,1414835,-492881,2066,-42533,29626,-15000,0,17704,-501017,0,0,4385720,-4854126,-97508,-202695,0,-768609,145208,165286.0,-1.0,310493.0,2646542,96998,2549544,1870199,679344,5772,81338,71174,0,95594,81279,426904,871,3,867,427771,40959.0,40959,0,386812,386812,0,3693,0
DBC,2020,4,4649530,244248,244248,0,525714,0,0,525714,450942,212526,163264,0,0,0,75151,0,0,3345333,3345333,0,83292,12442,64445,0,0,6403,5451740,14103,0,0,0,0,0,14103,0,4455469,3934882,5615332,-1680450,520586,686735,-166148,0,0,0,0,0,0,782490,0,782490,102412,0,102412,0,0,0,97264,97264,0,0,0,0,10101271,5894311,4254585,1012195,551700,139469,107242,63513,0,0,0,200407,2157941,0,22114,0,0,1639725,0,0,0,0,0,0,396206,1243519,0,0,0,0,0,4206960,4206960,1047639,1047639,0,418432,0,0,0,0,0,1497737,0,0,1243150,1243150,0,0,0,0,0,0,10101271,1553973,465903,0,-67,-29475,309819,0,2300153,60182,-203177,544651,-34187,0,-315604,-51694,0,-37571,2262749,-701448,2033,-105333,64419,-18998,3068,26686,-729571,0,0,6414391,-7539296,-126682,-202695,0,-1454283,78894,165286.0,67.0,244248.0,2969456,102418,2867038,2278314,588724,9063,62184,61447,929,111594,101684,323254,375,480,-104,323150,59744.0,59744,0,263406,263406,0,2515,0
DBC,2021,0,5637467,200057,197212,2844,577082,0,0,577082,583718,319928,180498,0,0,0,83291,0,0,4203442,4203442,0,73166,20679,42711,5095,0,4680,5225086,16136,0,0,0,0,0,16136,0,4581980,4176382,6322167,-2145784,405597,576317,-170719,0,0,0,0,0,0,467927,0,467927,105317,0,105317,0,0,0,53724,53724,0,0,0,0,10862554,6176631,5171698,1392462,587892,79595,108528,76535,0,0,0,237509,2599459,0,89715,0,0,1004932,0,0,0,0,0,0,317697,687234,0,0,0,0,0,4685923,4685923,1152394,1152394,0,418432,0,0,0,0,0,2519655,0,0,595440,595440,0,0,0,0,0,0,10862554,979684,491247,0,16,-48307,182283,0,1604925,-126950,-854550,383222,5699,0,-177922,-202106,115,-46060,586372,-296475,35821,-77723,38000,0,0,28189,-272187,0,0,6853827,-6865009,-108131,-227400,0,-346714,-32529,232603,-16,200057,10961929,149135,10812794,8959835,1852959,25013,199009,182283,4904,405236,344480,934149,47120,1585,45534,979684,150126.0,150126,0,829557,829557,0,7199,0
DBC,2021,1,5127333,300005,300005,0,518714,0,0,518714,476309,246017,162741,0,0,0,67550,0,0,3735449,3735449,0,96855,23404,67517,0,0,5934,5379168,14103,0,0,0,0,0,14103,0,4348941,3846272,5627020,-1780747,502668,686735,-184066,0,0,0,0,0,0,833455,0,833455,102412,0,102412,0,0,0,80255,80255,0,0,0,0,10506502,5977442,4381747,644197,701667,49575,86691,59101,0,0,0,433484,2381669,0,25359,0,0,1595695,0,0,0,0,0,0,335693,1260001,0,0,0,0,0,4529060,4529060,1047639,1047639,0,418432,0,0,0,0,0,1497737,0,0,1565250,365022,1200228,0,0,0,0,0,10506502,407972,121033,0,0,-2359,47724,0,574370,-31701,-378873,-33746,6047,0,-66719,-114200,0,-39676,-84499,-118332,3387,-13000,20000,0,0,7990,-99953,0,0,2107306,-1841856,-25240,0,0,240210,55756,244248.0,0.0,300005.0,2572254,98542,2473712,1845196,628516,6258,50017,47724,0,96337,84059,404360,4138,526,3611,407972,42950.0,42950,0,365022,365022,0,3485,0
DBC,2021,2,5309733,156179,156179,0,525354,0,0,525354,406460,211080,127323,0,0,0,68055,0,0,4129533,4129533,0,92205,19377,67178,0,0,5649,5294224,16136,0,0,0,0,0,16136,0,4499755,4042676,5960581,-1917905,457079,621600,-164521,0,0,0,0,0,0,589724,0,589724,102412,0,102412,0,0,0,86194,86194,0,0,0,0,10603958,5933559,4716241,1183533,679391,73429,99182,81384,0,0,0,461816,2043407,0,94095,0,0,1217317,0,0,0,0,0,0,317932,899385,0,0,0,0,0,4670399,4670399,1152394,1152394,0,418432,0,0,0,0,0,2519655,0,0,579915,579915,0,0,0,0,0,0,10603958,647169,240358,0,2,-6797,96401,0,977133,36094,-780124,562469,4135,0,-107031,-126432,0,-44504,521739,-171613,3502,-19639,20000,0,0,16614,-151137,0,0,3338337,-3736622,-60382,0,0,-458667,-88065,244248.0,-2.0,156179.0,2708167,111754,2596412,2126048,470364,7988,52136,-18677,0,91557,100422,234236,5021,60,4960,239196,24303.0,24303,0,214893,214893,0,1865,0
DBC,2021,3,5560358,174685,163040,11644,543895,0,0,543895,516887,151632,295738,0,0,0,69516,0,0,4249678,4249678,0,75211,22152,46973,909,0,5175,5231311,16136,0,0,0,0,0,16136,0,4459876,4028333,6053736,-2025403,431542,601621,-170078,0,0,0,0,0,0,596170,0,596170,102412,0,102412,0,0,0,56714,56714,0,0,0,0,10791670,5985520,4747387,1035673,967562,76874,114454,80642,0,0,0,335836,2043436,0,92906,0,0,1238133,0,0,0,0,0,0,317372,920760,0,0,0,0,0,4806149,4806149,1152394,1152394,0,418432,0,0,0,0,0,2519655,0,0,715666,715666,0,0,0,0,0,0,10791670,816007,365689,0,2,-16048,136562,0,1302213,-54563,-898819,583240,30840,0,-147238,-147387,0,-47952,620333,-259385,3816,-38181,20000,0,0,21120,-252630,0,0,5213219,-5560755,-89726,0,0,-437263,-69560,244248.0,-2.0,174685.0,2790829,108880,2681948,2297706,384242,4505,46063,40158,0,100552,83657,158474,11000,636,10364,168838,30829.0,30829,0,138009,138009,0,1198,0
DBC,2021,4,5598671,200057,197212,2844,577082,0,0,577082,546504,282715,180498,0,0,0,83291,0,0,4201860,4201860,0,73166,20679,42711,5095,0,4680,5226669,16136,0,0,0,0,0,16136,0,4581980,4176382,6322167,-2145784,405597,576317,-170719,0,0,0,0,0,0,469510,0,469510,105317,0,105317,0,0,0,53724,53724,0,0,0,0,10825340,6128902,5123970,1392462,550679,79595,108528,76535,0,0,0,226993,2599459,0,89715,0,0,1004932,0,0,0,0,0,0,317697,687234,0,0,0,0,0,4696438,4696438,1152394,1152394,0,418432,0,0,0,0,0,2519655,0,0,605955,605955,0,0,0,0,0,0,10825340,979684,491730,0,16,-20215,182283,0,1633500,-83625,-849591,340004,35303,0,-191737,-200527,0,-52523,630804,-319441,4069,-71368,20000,-2904,0,29396,-340248,0,0,7286959,-7280360,-121365,-219963,0,-334730,-44174,244248.0,-16.0,200057.0,3100496,39776,3060720,2690884,369835,8260,50792,45720,2904,116788,76341,137077,26960,361,26598,163676,52044.0,52044,0,111632,111632,0,969,0
DBC,2022,0,7065129,627011,621825,5186,504883,0,0,504883,566026,251009,235352,0,0,0,79664,0,0,5207103,5215915,-8812,160104,78742,60950,4515,0,15896,5908973,23415,0,0,0,0,0,23415,0,4301764,3883670,6385372,-2501702,418094,551929,-133835,0,0,0,0,0,0,1397664,0,1397664,114326,0,114326,0,0,0,71802,71802,0,0,0,0,12974103,8332876,7213028,2129218,887480,45386,64869,64513,0,0,0,221417,3704610,0,95532,0,0,1119847,0,0,0,0,0,0,233598,886248,0,0,0,0,0,4641227,4641227,2420018,2420018,0,418432,0,0,0,0,0,1794676,0,0,8099,2904,5194,0,0,0,0,0,12974103,78978,497033,8812,-36,-27379,179749,0,737158,-26390,-1012472,1003093,-76141,0,-172683,-99132,115,-41673,311757,-1188892,271926,-72378,144578,0,0,27082,-817683,0,0,9599108,-8463725,-202538,0,0,932845,426918,200057,36,627011,11687827,130232,11557594,10598058,959535,28797,200733,179749,8,403169,343520,40918,44442,6382,38059,78978,73783.0,73783,0,5194,5194,0,21,21
DBC,2022,1,5624216,228713,178713,50000,555327,0,0,555327,635641,274761,259854,0,0,0,101024,0,0,4127802,4127802,0,76731,20530,47241,4694,0,4264,5434358,18961,0,0,0,0,0,18961,0,4503598,4173300,6472917,-2299616,330297,475690,-145393,0,0,0,0,0,0,760278,0,760278,105317,0,105317,0,0,0,46203,46203,0,0,0,0,11058574,6368979,5134273,1141145,664187,30794,81928,65057,0,0,0,245748,2844281,0,61130,0,0,1234706,0,0,0,0,0,0,326960,907745,0,0,0,0,0,4689594,4689594,1152394,1152394,0,418432,0,0,0,0,0,2517108,0,0,601658,8608,593050,0,0,0,0,0,11058574,25274,127489,0,0,-4857,46314,0,194220,-95270,75325,-140486,7668,0,-55717,-70347,0,-28585,-113192,-349693,309,-15844,37600,0,0,4145,-323483,0,0,2349526,-1861715,-22478,0,0,465332,28656,200057.0,0.0,228713.0,2920854,115040,2805813,2551558,254255,6548,52100,46314,0,98612,87155,22936,2395,57,2338,25274,16666.0,16666,0,8608,8608,0,75,0
DBC,2022,2,5893558,180439,180439,0,522993,0,0,522993,648875,273900,266864,0,0,0,108111,0,0,4442128,4442128,0,99122,27282,60057,7921,0,3861,5618170,19821,0,0,0,0,0,19821,0,4556042,4272674,6713549,-2440875,283368,417592,-134224,0,0,0,0,0,0,879761,0,879761,104227,0,104227,0,0,0,58317,55101,3215,0,0,0,11511729,6852811,5884912,1588409,611092,34931,96708,88219,0,0,0,254297,3104720,0,106533,0,0,967898,0,0,0,0,0,0,326997,640901,0,0,0,0,0,4658917,4658917,2420018,2420018,0,418432,0,0,0,0,0,1794676,0,0,25789,25789,0,0,0,0,0,0,11511729,55116,256074,0,15,-12607,94504,0,393103,-129770,-239000,226531,-7980,0,-92608,-97836,47490,-30672,69256,-616719,309,-15936,70025,0,1089,13445,-547786,0,0,4537845,-4036007,-42910,0,0,458927,-19602,200057.0,-15.0,180439.0,3050860,84487,2966372,2681532,284840,7749,56075,48189,-1089,107691,94451,33281,857,4297,-3440,29841,21996.0,18781,-3215,14276,14276,0,62,0
DBC,2022,3,5607563,239178,239178,0,522700,0,0,522700,574011,265462,208807,0,0,0,99741,0,0,4167258,4167258,0,104415,24890,68286,4572,0,6665,5706636,21376,0,0,0,0,0,21376,0,4460403,4150779,6681621,-2530842,309624,446844,-137220,0,0,0,0,0,0,1076297,0,1076297,104227,0,104227,0,0,0,44330,44330,0,0,0,0,11314199,6448927,5336674,1136251,244297,67334,107311,87068,0,0,0,221364,3368887,0,104158,0,0,1112253,0,0,0,0,0,0,317588,794664,0,0,0,0,0,4865272,4865272,2420018,2420018,0,418432,0,0,0,0,0,1794676,0,0,232143,229239,2904,0,0,0,0,0,11314199,305542,378143,0,15,33840,134445,0,851987,-59485,37566,-631968,5182,0,-141048,-98344,47490,-33047,-21667,-888261,309,-15643,70025,0,1089,16426,-816054,0,0,7011022,-6072480,-61683,0,0,876858,39136,200057.0,-15.0,239178.0,3665262,98313,3566948,3081344,485603,4554,43339,39941,0,107100,90991,248726,2497,797,1700,250426,44072.0,44072,0,206354,206354,0,853,0
