stock_code,category_code,year,quarter,data,date_added
OCB,IS_020,2023,0,836173.0,2023-12-30
OCB,IS_020,2016,0,0.0,2016-12-30
OCB,IS_020,2017,0,0.0,2017-12-30
OCB,IS_020,2018,0,0.0,2018-12-30
OCB,IS_020,2019,0,0.0,2019-12-30
OCB,IS_021,2020,0,3534772.0,2020-12-30
OCB,IS_021,2021,0,4404958.0,2021-12-30
OCB,IS_021,2022,0,3509717.0,2022-12-30
OCB,IS_021,2023,0,3303302.0,2023-12-30
OCB,IS_021,2016,0,386915.0,2016-12-30
OCB,IS_021,2017,0,816823.0,2017-12-30
OCB,IS_021,2018,0,1761031.0,2018-12-30
OCB,IS_021,2019,0,2582236.0,2019-12-30
OCB,IS_022,2020,0,0.0,2020-12-30
OCB,IS_022,2021,0,0.0,2021-12-30
OCB,IS_022,2022,0,0.0,2022-12-30
OCB,IS_022,2023,0,0.0,2023-12-30
OCB,IS_022,2016,0,0.0,2016-12-30
OCB,IS_022,2017,0,0.0,2017-12-30
OCB,IS_022,2018,0,0.0,2018-12-30
OCB,IS_022,2019,0,0.0,2019-12-30
OCB,IS_023,2020,0,3363.0,2020-12-30
OCB,IS_023,2021,0,3188.0,2021-12-30
OCB,IS_023,2022,0,2540.0,2022-12-30
OCB,IS_023,2023,0,1594.0,2023-12-30
OCB,IS_023,2016,0,1002.0,2016-12-30
OCB,IS_023,2017,0,1972.0,2017-12-30
OCB,IS_023,2018,0,2938.0,2018-12-30
OCB,IS_023,2019,0,3264.0,2019-12-30
OCB,IS_003,2020,0,4981711.0,2020-12-30
OCB,IS_003,2021,0,5765584.0,2021-12-30
OCB,IS_003,2022,0,6947583.0,2022-12-30
OCB,IS_003,2023,0,6765518.0,2023-12-30
OCB,IS_003,2016,0,1660680.0,2016-12-30
OCB,IS_003,2017,0,2401143.0,2017-12-30
OCB,IS_003,2018,0,3435969.0,2018-12-30
OCB,IS_003,2019,0,4114760.0,2019-12-30
OCB,IS_004,2020,0,919453.0,2020-12-30
OCB,IS_004,2021,0,867740.0,2021-12-30
OCB,IS_004,2022,0,1124580.0,2022-12-30
OCB,IS_004,2023,0,997503.0,2023-12-30
OCB,IS_004,2016,0,132311.0,2016-12-30
OCB,IS_004,2017,0,237514.0,2017-12-30
OCB,IS_004,2018,0,388091.0,2018-12-30
OCB,IS_004,2019,0,617398.0,2019-12-30
OCB,IS_005,2020,0,78892.0,2020-12-30
OCB,IS_005,2021,0,83239.0,2021-12-30
OCB,IS_005,2022,0,110406.0,2022-12-30
OCB,IS_005,2023,0,115440.0,2023-12-30
OCB,IS_005,2016,0,34799.0,2016-12-30
OCB,IS_005,2017,0,41894.0,2017-12-30
OCB,IS_005,2018,0,50329.0,2018-12-30
OCB,IS_005,2019,0,71601.0,2019-12-30
OCB,IS_006,2020,0,840561.0,2020-12-30
OCB,IS_006,2021,0,784500.0,2021-12-30
OCB,IS_006,2022,0,1014174.0,2022-12-30
OCB,IS_006,2023,0,882062.0,2023-12-30
OCB,IS_006,2016,0,97511.0,2016-12-30
OCB,IS_006,2017,0,195619.0,2017-12-30
OCB,IS_006,2018,0,337762.0,2018-12-30
OCB,IS_006,2019,0,545796.0,2019-12-30
OCB,IS_007,2020,0,94975.0,2020-12-30
OCB,IS_007,2021,0,99732.0,2021-12-30
OCB,IS_007,2022,0,145113.0,2022-12-30
OCB,IS_007,2023,0,389064.0,2023-12-30
OCB,IS_007,2016,0,-3005.0,2016-12-30
OCB,IS_007,2017,0,46999.0,2017-12-30
