stock_code,category_code,year,quarter,data
MBS,IS_060,2018,0,183423
MBS,IS_060,2019,0,174478
MBS,IS_007,2020,0,18
MBS,IS_007,2021,0,0
MBS,IS_007,2022,0,0
MBS,IS_007,2023,0,0
MBS,IS_007,2016,0,1012
MBS,IS_007,2017,0,0
MBS,IS_007,2018,0,219
MBS,IS_007,2019,0,80
MBS,IS_071,2020,0,3239
MBS,IS_071,2021,0,23868
MBS,IS_071,2022,0,12011
MBS,IS_071,2023,0,5591
MBS,IS_071,2016,0,1051
MBS,IS_071,2017,0,6186
MBS,IS_071,2018,0,8070
MBS,IS_071,2019,0,8603
MBS,IS_072,2020,0,2
MBS,IS_072,2021,0,155
MBS,IS_072,2022,0,97
MBS,IS_072,2023,0,480
MBS,IS_072,2016,0,591
MBS,IS_072,2017,0,109
MBS,IS_072,2018,0,6
MBS,IS_072,2019,0,300
MBS,IS_008,2020,0,0
MBS,IS_008,2021,0,0
MBS,IS_008,2022,0,0
MBS,IS_008,2023,0,0
MBS,IS_008,2016,0,0
MBS,IS_008,2017,0,0
MBS,IS_008,2018,0,0
MBS,IS_008,2019,0,0
MBS,IS_080,2020,0,3236
MBS,IS_080,2021,0,23712
MBS,IS_080,2022,0,11914
MBS,IS_080,2023,0,5110
MBS,IS_080,2016,0,460
MBS,IS_080,2017,0,6077
MBS,IS_080,2018,0,8064
MBS,IS_080,2019,0,8303
MBS,IS_009,2020,0,16870
MBS,IS_009,2021,0,17730
MBS,IS_009,2022,0,21678
MBS,IS_009,2023,0,0
MBS,IS_009,2016,0,7457
MBS,IS_009,2017,0,10275
MBS,IS_009,2018,0,11539
MBS,IS_009,2019,0,20325
MBS,IS_090,2020,0,336105
MBS,IS_090,2021,0,736275
MBS,IS_090,2022,0,660568
MBS,IS_090,2023,0,716146
MBS,IS_090,2016,0,16817
MBS,IS_090,2017,0,24168
MBS,IS_090,2018,0,202731
MBS,IS_090,2019,0,288578
MBS,IS_091,2020,0,329898
MBS,IS_091,2021,0,723515
MBS,IS_091,2022,0,669806
MBS,IS_091,2023,0,705326
MBS,IS_091,2016,0,16817
MBS,IS_091,2017,0,39702
MBS,IS_091,2018,0,219408
MBS,IS_091,2019,0,266838
MBS,IS_092,2020,0,6206
MBS,IS_092,2021,0,12760
MBS,IS_092,2022,0,-9237
MBS,IS_092,2023,0,10819
MBS,IS_092,2016,0,0
MBS,IS_092,2017,0,-15534
MBS,IS_092,2018,0,-16677
MBS,IS_092,2019,0,21740
VND,IS_001,2020,0,776389
VND,IS_001,2021,0,2477549
VND,IS_001,2022,0,3293773
VND,IS_001,2023,0,3803176
VND,IS_001,2016,0,219870
